State,School District or Name,County,Age Group,Old Rate,New Rate,Difference
TX,WARREN ISD,TYLER,KINDERGARTEN,90.7,88.71,-1.99
TX,WOODVILLE ISD,TYLER,7TH GRADE,94.51,98.17,3.66
TX,WOODVILLE ISD,TYLER,KINDERGARTEN,94.44,93.26,-1.18
TX,BIG SANDY ISD,UPSHUR,7TH GRADE,96.15,90.7,-5.45
TX,BIG SANDY ISD,UPSHUR,KINDERGARTEN,87.5,82.61,-4.89
TX,GILMER ISD,UPSHUR,7TH GRADE,96.7,94.55,-2.15
TX,GILMER ISD,UPSHUR,KINDERGARTEN,92.22,88.38,-3.84
TX,HARMONY ISD,UPSHUR,7TH GRADE,97.44,98.53,1.09
TX,HARMONY ISD,UPSHUR,KINDERGARTEN,88.46,96.43,7.97
TX,NEW DIANA ISD,UPSHUR,7TH GRADE,94.32,94.25,-0.07
TX,NEW DIANA ISD,UPSHUR,KINDERGARTEN,85.96,85.26,-0.7
TX,ORE CITY ISD,UPSHUR,7TH GRADE,98.46,97.3,-1.16
TX,ORE CITY ISD,UPSHUR,KINDERGARTEN,90.0,94.92,4.92
TX,UNION HILL ISD,UPSHUR,7TH GRADE,100.0,100.0,0.0
TX,UNION HILL ISD,UPSHUR,KINDERGARTEN,84.21,95.65,11.44
TX,MCCAMEY ISD,UPTON,7TH GRADE,97.14,100.0,2.86
TX,MCCAMEY ISD,UPTON,KINDERGARTEN,97.3,100.0,2.7
TX,RANKIN ISD,UPTON,7TH GRADE,100.0,96.15,-3.85
TX,RANKIN ISD,UPTON,KINDERGARTEN,100.0,90.91,-9.09
TX,KNIPPA ISD,UVALDE,7TH GRADE,100.0,97.3,-2.7
TX,KNIPPA ISD,UVALDE,KINDERGARTEN,96.67,89.66,-7.01
TX,SABINAL ISD,UVALDE,7TH GRADE,100.0,100.0,0.0
TX,SABINAL ISD,UVALDE,KINDERGARTEN,100.0,96.15,-3.85
TX,SACRED HEART CATHOLIC SCHOOL,UVALDE,KINDERGARTEN,80.0,100.0,20.0
TX,ST. PHILIP'S EPISCOPAL SCHOOL UVALDE,UVALDE,KINDERGARTEN,100.0,90.91,-9.09
TX,UTOPIA ISD,UVALDE,7TH GRADE,66.67,81.82,15.15
TX,UTOPIA ISD,UVALDE,KINDERGARTEN,75.0,75.0,0.0
TX,UVALDE CISD,UVALDE,7TH GRADE,100.0,100.0,0.0
TX,UVALDE CISD,UVALDE,KINDERGARTEN,94.43,96.79,2.36
TX,COMSTOCK ISD,VAL VERDE,7TH GRADE,82.35,100.0,17.65
TX,SACRED HEART CATHOLIC SCHOOL,VAL VERDE,7TH GRADE,100.0,100.0,0.0
TX,SACRED HEART CATHOLIC SCHOOL,VAL VERDE,KINDERGARTEN,100.0,100.0,0.0
TX,SAN FELIPE-DEL RIO CISD,VAL VERDE,7TH GRADE,99.12,98.4,-0.72
TX,SAN FELIPE-DEL RIO CISD,VAL VERDE,KINDERGARTEN,91.39,90.81,-0.58
TX,ST. JAMES EPISCOPAL SCHOOL DEL RIO,VAL VERDE,KINDERGARTEN,100.0,100.0,0.0
TX,CANTON ISD,VAN ZANDT,7TH GRADE,98.33,95.16,-3.17
TX,CANTON ISD,VAN ZANDT,KINDERGARTEN,93.25,86.23,-7.02
TX,EDGEWOOD ISD,VAN ZANDT,7TH GRADE,91.89,94.94,3.05
TX,EDGEWOOD ISD,VAN ZANDT,KINDERGARTEN,85.92,87.3,1.38
TX,GRAND SALINE ISD,VAN ZANDT,7TH GRADE,93.27,100.0,6.73
TX,GRAND SALINE ISD,VAN ZANDT,KINDERGARTEN,92.21,85.9,-6.31
TX,MARTINS MILL ISD,VAN ZANDT,7TH GRADE,92.31,79.41,-12.9
TX,MARTINS MILL ISD,VAN ZANDT,KINDERGARTEN,87.5,71.88,-15.62
TX,VAN ISD,VAN ZANDT,7TH GRADE,97.24,98.26,1.02
TX,VAN ISD,VAN ZANDT,KINDERGARTEN,90.51,86.88,-3.63
TX,WILLS POINT ISD,VAN ZANDT,7TH GRADE,96.38,92.99,-3.39
TX,WILLS POINT ISD,VAN ZANDT,KINDERGARTEN,95.12,95.12,0.0
TX,BLOOMINGTON ISD,VICTORIA,7TH GRADE,98.65,97.92,-0.73
TX,BLOOMINGTON ISD,VICTORIA,KINDERGARTEN,98.18,100.0,1.82
TX,NAZARETH ACADEMY SCHOOL,VICTORIA,7TH GRADE,97.56,94.74,-2.82
TX,NAZARETH ACADEMY SCHOOL,VICTORIA,KINDERGARTEN,96.55,100.0,3.45
TX,NURSERY ISD,VICTORIA,KINDERGARTEN,100.0,70.83,-29.17
TX,OUR LADY OF VICTORY CATHOLIC SCHOOL,VICTORIA,7TH GRADE,100.0,100.0,0.0
TX,OUR LADY OF VICTORY CATHOLIC SCHOOL,VICTORIA,KINDERGARTEN,100.0,97.37,-2.63
TX,THE VINE SCHOOL,VICTORIA,7TH GRADE,81.82,88.89,7.07
TX,TRINITY EPISCOPAL SCHOOL VICTORIA,VICTORIA,7TH GRADE,82.35,95.0,12.65
TX,TRINITY EPISCOPAL SCHOOL VICTORIA,VICTORIA,KINDERGARTEN,100.0,86.67,-13.33
TX,VICTORIA CHRISTIAN SCHOOL,VICTORIA,KINDERGARTEN,100.0,100.0,0.0
TX,VICTORIA ISD,VICTORIA,7TH GRADE,99.19,97.29,-1.9
TX,VICTORIA ISD,VICTORIA,KINDERGARTEN,98.33,96.44,-1.89
TX,ALPHA OMEGA ACADEMY,WALKER,7TH GRADE,91.3,88.89,-2.41
TX,ALPHA OMEGA ACADEMY,WALKER,KINDERGARTEN,90.91,85.71,-5.2
TX,FAITH LUTHERAN SCHOOL HUNTSVILLE,WALKER,KINDERGARTEN,100.0,88.89,-11.11
TX,HUNTSVILLE ISD,WALKER,7TH GRADE,98.9,96.7,-2.2
TX,HUNTSVILLE ISD,WALKER,KINDERGARTEN,96.57,93.53,-3.04
TX,NEW WAVERLY ISD,WALKER,7TH GRADE,94.67,97.8,3.13
TX,NEW WAVERLY ISD,WALKER,KINDERGARTEN,90.14,80.72,-9.42
TX,HEMPSTEAD ISD,WALLER,7TH GRADE,100.0,97.17,-2.83
TX,HEMPSTEAD ISD,WALLER,KINDERGARTEN,93.33,98.98,5.65
TX,ROYAL ISD,WALLER,7TH GRADE,96.85,100.0,3.15
TX,ROYAL ISD,WALLER,KINDERGARTEN,96.86,99.05,2.19
TX,WALLER ISD,WALLER,7TH GRADE,98.9,99.09,0.19
TX,WALLER ISD,WALLER,KINDERGARTEN,95.86,95.53,-0.33
TX,MONAHANS-WICKETT-PYOTE ISD,WARD,7TH GRADE,98.1,96.59,-1.51
TX,MONAHANS-WICKETT-PYOTE ISD,WARD,KINDERGARTEN,93.21,96.2,2.99
TX,BRENHAM ISD,WASHINGTON,7TH GRADE,99.73,100.0,0.27
TX,BRENHAM ISD,WASHINGTON,KINDERGARTEN,97.2,97.95,0.75
TX,BURTON ISD,WASHINGTON,7TH GRADE,95.74,94.34,-1.4
TX,BURTON ISD,WASHINGTON,KINDERGARTEN,92.5,91.84,-0.66
TX,CITADEL CHRISTIAN SCHOOL,WASHINGTON,KINDERGARTEN,60.0,70.0,10.0
TX,BLESSED SACRAMENT SCHOOL LAREDO,WEBB,7TH GRADE,100.0,100.0,0.0
TX,BLESSED SACRAMENT SCHOOL LAREDO,WEBB,KINDERGARTEN,100.0,100.0,0.0
TX,LAREDO ISD,WEBB,7TH GRADE,99.85,99.92,0.07
TX,LAREDO ISD,WEBB,KINDERGARTEN,99.84,99.52,-0.32
TX,MARY HELP OF CHRISTIANS SCHOOL,WEBB,7TH GRADE,100.0,100.0,0.0
TX,MARY HELP OF CHRISTIANS SCHOOL,WEBB,KINDERGARTEN,100.0,100.0,0.0
TX,UNITED DAY SCHOOL,WEBB,7TH GRADE,100.0,100.0,0.0
TX,UNITED DAY SCHOOL,WEBB,KINDERGARTEN,100.0,100.0,0.0
TX,UNITED ISD,WEBB,7TH GRADE,99.71,99.42,-0.29
TX,UNITED ISD,WEBB,KINDERGARTEN,99.2,99.38,0.18
TX,WEBB CISD,WEBB,7TH GRADE,100.0,100.0,0.0
TX,WEBB CISD,WEBB,KINDERGARTEN,100.0,90.0,-10.0
TX,BOLING ISD,WHARTON,7TH GRADE,100.0,96.1,-3.9
TX,BOLING ISD,WHARTON,KINDERGARTEN,97.26,95.12,-2.14
TX,EAST BERNARD ISD,WHARTON,7TH GRADE,100.0,98.78,-1.22
TX,EAST BERNARD ISD,WHARTON,KINDERGARTEN,95.59,92.19,-3.4
TX,EL CAMPO ISD,WHARTON,7TH GRADE,99.5,99.16,-0.34
TX,EL CAMPO ISD,WHARTON,KINDERGARTEN,98.77,99.1,0.33
TX,LOUISE ISD,WHARTON,7TH GRADE,100.0,94.29,-5.71
TX,LOUISE ISD,WHARTON,KINDERGARTEN,100.0,97.62,-2.38
TX,ST. PHILIP THE APOSTLE SCHOOL - EL CAMPO,WHARTON,7TH GRADE,100.0,100.0,0.0
TX,ST. PHILIP THE APOSTLE SCHOOL - EL CAMPO,WHARTON,KINDERGARTEN,100.0,86.67,-13.33
TX,WHARTON ISD,WHARTON,7TH GRADE,100.0,100.0,0.0
TX,WHARTON ISD,WHARTON,KINDERGARTEN,99.21,99.12,-0.09
TX,FORT ELLIOTT CISD,WHEELER,7TH GRADE,100.0,100.0,0.0
TX,KELTON ISD,WHEELER,7TH GRADE,87.5,100.0,12.5
TX,SHAMROCK ISD,WHEELER,7TH GRADE,92.31,100.0,7.69
TX,SHAMROCK ISD,WHEELER,KINDERGARTEN,94.12,90.91,-3.21
TX,WHEELER ISD,WHEELER,7TH GRADE,92.31,100.0,7.69
TX,WHEELER ISD,WHEELER,KINDERGARTEN,92.31,94.74,2.43
TX,BURKBURNETT ISD,WICHITA,7TH GRADE,98.31,99.25,0.94
TX,BURKBURNETT ISD,WICHITA,KINDERGARTEN,94.74,97.27,2.53
TX,CHRIST ACADEMY,WICHITA,7TH GRADE,86.67,91.67,5.0
TX,CHRIST ACADEMY,WICHITA,KINDERGARTEN,90.32,84.0,-6.32
TX,CITY VIEW ISD,WICHITA,7TH GRADE,97.87,96.0,-1.87
TX,CITY VIEW ISD,WICHITA,KINDERGARTEN,98.51,93.24,-5.27
TX,ELECTRA ISD,WICHITA,7TH GRADE,94.12,100.0,5.88
TX,ELECTRA ISD,WICHITA,KINDERGARTEN,89.47,100.0,10.53
TX,IOWA PARK CISD,WICHITA,7TH GRADE,98.71,95.14,-3.57
TX,IOWA PARK CISD,WICHITA,KINDERGARTEN,97.18,94.2,-2.98
TX,WICHITA CHRISTIAN SCHOOL,WICHITA,7TH GRADE,88.89,100.0,11.11
TX,WICHITA CHRISTIAN SCHOOL,WICHITA,KINDERGARTEN,84.62,94.12,9.5
TX,WICHITA FALLS ISD,WICHITA,7TH GRADE,99.55,98.83,-0.72
TX,WICHITA FALLS ISD,WICHITA,KINDERGARTEN,96.66,97.69,1.03
TX,HARROLD ISD,WILBARGER,7TH GRADE,100.0,94.12,-5.88
TX,NORTHSIDE ISD,WILBARGER,7TH GRADE,90.48,100.0,9.52
TX,NORTHSIDE ISD,WILBARGER,KINDERGARTEN,100.0,86.67,-13.33
TX,VERNON ISD,WILBARGER,7TH GRADE,99.25,97.14,-2.11
TX,VERNON ISD,WILBARGER,KINDERGARTEN,97.69,98.98,1.29
TX,LASARA ISD,WILLACY,7TH GRADE,100.0,94.74,-5.26
TX,LASARA ISD,WILLACY,KINDERGARTEN,94.12,100.0,5.88
TX,LYFORD CISD,WILLACY,7TH GRADE,100.0,97.03,-2.97
TX,LYFORD CISD,WILLACY,KINDERGARTEN,98.51,92.39,-6.12
TX,RAYMONDVILLE ISD,WILLACY,7TH GRADE,100.0,100.0,0.0
TX,RAYMONDVILLE ISD,WILLACY,KINDERGARTEN,96.8,99.15,2.35
TX,SAN PERLITA ISD,WILLACY,7TH GRADE,100.0,100.0,0.0
TX,SAN PERLITA ISD,WILLACY,KINDERGARTEN,100.0,100.0,0.0
TX,COUPLAND ISD,WILLIAMSON,7TH GRADE,95.83,100.0,4.17
TX,COUPLAND ISD,WILLIAMSON,KINDERGARTEN,86.67,88.46,1.79
TX,DIVINE SAVIOR ACADEMY - SANTA RITA RANCH,WILLIAMSON,7TH GRADE,75.0,61.54,-13.46
TX,DIVINE SAVIOR ACADEMY - SANTA RITA RANCH,WILLIAMSON,KINDERGARTEN,62.5,90.48,27.98
TX,FLORENCE ISD,WILLIAMSON,7TH GRADE,95.18,89.29,-5.89
TX,FLORENCE ISD,WILLIAMSON,KINDERGARTEN,93.85,91.03,-2.82
TX,GEORGETOWN ISD,WILLIAMSON,7TH GRADE,95.87,93.33,-2.54
TX,GEORGETOWN ISD,WILLIAMSON,KINDERGARTEN,91.46,91.13,-0.33
TX,GOODWATER MONTESSORI SCHOOL,WILLIAMSON,KINDERGARTEN,55.36,59.46,4.1
TX,GRACE ACADEMY OF GEORGETOWN,WILLIAMSON,7TH GRADE,79.31,78.79,-0.52
TX,GRACE ACADEMY OF GEORGETOWN,WILLIAMSON,KINDERGARTEN,50.0,57.58,7.58
TX,GRACE EPISCOPAL PRESCHOOL GEORGETOWN,WILLIAMSON,KINDERGARTEN,100.0,87.5,-12.5
TX,GRANGER ISD,WILLIAMSON,7TH GRADE,100.0,96.0,-4.0
TX,GRANGER ISD,WILLIAMSON,KINDERGARTEN,86.49,90.62,4.13
TX,HUTTO ISD,WILLIAMSON,7TH GRADE,97.13,96.02,-1.11
TX,HUTTO ISD,WILLIAMSON,KINDERGARTEN,97.1,94.63,-2.47
TX,INVICTUS: AN ACTON ACADEMY,WILLIAMSON,KINDERGARTEN,50.0,66.67,16.67
TX,JARRELL ISD,WILLIAMSON,7TH GRADE,97.71,97.91,0.2
TX,JARRELL ISD,WILLIAMSON,KINDERGARTEN,97.37,93.82,-3.55
TX,LEANDER ISD,WILLIAMSON,7TH GRADE,97.61,96.9,-0.71
TX,LEANDER ISD,WILLIAMSON,KINDERGARTEN,93.67,94.22,0.55
TX,LIBERTY HILL ISD,WILLIAMSON,7TH GRADE,94.7,94.65,-0.05
TX,LIBERTY HILL ISD,WILLIAMSON,KINDERGARTEN,92.03,90.55,-1.48
TX,MERIDIAN WORLD SCHOOL LLC,WILLIAMSON,7TH GRADE,98.06,98.72,0.66
TX,MERIDIAN WORLD SCHOOL LLC,WILLIAMSON,KINDERGARTEN,99.25,97.73,-1.52
TX,ORENDA CHARTER SCHOOL,WILLIAMSON,7TH GRADE,93.06,100.0,6.94
TX,ORENDA CHARTER SCHOOL,WILLIAMSON,KINDERGARTEN,92.2,92.91,0.71
TX,PRIMROSE SCHOOL AT RANCHO SIENNA,WILLIAMSON,KINDERGARTEN,100.0,100.0,0.0
TX,ROUND ROCK CHRISTIAN ACADEMY,WILLIAMSON,7TH GRADE,90.48,85.0,-5.48
TX,ROUND ROCK CHRISTIAN ACADEMY,WILLIAMSON,KINDERGARTEN,76.92,79.49,2.57
TX,ROUND ROCK ISD,WILLIAMSON,7TH GRADE,95.46,96.79,1.33
TX,ROUND ROCK ISD,WILLIAMSON,KINDERGARTEN,94.44,94.86,0.42
TX,ST. HELEN SCHOOL GEORGETOWN,WILLIAMSON,7TH GRADE,100.0,100.0,0.0
TX,ST. HELEN SCHOOL GEORGETOWN,WILLIAMSON,KINDERGARTEN,100.0,100.0,0.0
TX,ST. MARY SCHOOL - TAYLOR,WILLIAMSON,7TH GRADE,94.44,100.0,5.56
TX,ST. MARY SCHOOL - TAYLOR,WILLIAMSON,KINDERGARTEN,100.0,100.0,0.0
TX,SUMMIT CHRISTIAN ACADEMY OF CEDAR PARK,WILLIAMSON,7TH GRADE,91.3,96.15,4.85
TX,SUMMIT CHRISTIAN ACADEMY OF CEDAR PARK,WILLIAMSON,KINDERGARTEN,76.19,77.27,1.08
TX,TAYLOR ISD,WILLIAMSON,7TH GRADE,100.0,100.0,0.0
TX,TAYLOR ISD,WILLIAMSON,KINDERGARTEN,90.75,92.61,1.86
TX,THE GODDARD SCHOOL - CEDAR PARK,WILLIAMSON,KINDERGARTEN,89.47,100.0,10.53
TX,ZION WALBURG LUTHERAN SCHOOL GEORGETOWN,WILLIAMSON,7TH GRADE,100.0,84.62,-15.38
TX,ZION WALBURG LUTHERAN SCHOOL GEORGETOWN,WILLIAMSON,KINDERGARTEN,75.0,94.44,19.44
TX,FLORESVILLE ISD,WILSON,7TH GRADE,99.33,98.95,-0.38
TX,FLORESVILLE ISD,WILSON,KINDERGARTEN,93.19,95.39,2.2
TX,LA VERNIA ISD,WILSON,7TH GRADE,92.96,94.12,1.16
TX,LA VERNIA ISD,WILSON,KINDERGARTEN,93.93,92.31,-1.62
TX,POTH ISD,WILSON,7TH GRADE,98.72,95.95,-2.77
TX,POTH ISD,WILSON,KINDERGARTEN,91.67,93.94,2.27
TX,SACRED HEART CATHOLIC SCHOOL,WILSON,KINDERGARTEN,90.0,100.0,10.0
TX,STOCKDALE ISD,WILSON,7TH GRADE,98.31,96.77,-1.54
TX,STOCKDALE ISD,WILSON,KINDERGARTEN,95.45,94.92,-0.53
TX,KERMIT ISD,WINKLER,7TH GRADE,98.99,98.91,-0.08
TX,KERMIT ISD,WINKLER,KINDERGARTEN,98.95,97.33,-1.62
TX,WINK-LOVING ISD,WINKLER,7TH GRADE,100.0,100.0,0.0
TX,WINK-LOVING ISD,WINKLER,KINDERGARTEN,100.0,92.86,-7.14
TX,ALVORD ISD,WISE,7TH GRADE,93.44,86.21,-7.23
TX,ALVORD ISD,WISE,KINDERGARTEN,92.19,84.21,-7.98
TX,BOYD ISD,WISE,7TH GRADE,93.75,96.8,3.05
TX,BOYD ISD,WISE,KINDERGARTEN,86.67,84.31,-2.36
TX,BRIDGEPORT ISD,WISE,7TH GRADE,94.12,92.4,-1.72
TX,BRIDGEPORT ISD,WISE,KINDERGARTEN,98.62,96.85,-1.77
TX,CHICO ISD,WISE,7TH GRADE,97.5,91.67,-5.83
TX,CHICO ISD,WISE,KINDERGARTEN,86.36,85.0,-1.36
TX,DECATUR ISD,WISE,7TH GRADE,96.35,91.96,-4.39
TX,DECATUR ISD,WISE,KINDERGARTEN,91.12,84.88,-6.24
TX,PARADISE ISD,WISE,7TH GRADE,95.45,95.45,0.0
TX,PARADISE ISD,WISE,KINDERGARTEN,88.76,85.32,-3.44
TX,SLIDELL ISD,WISE,7TH GRADE,89.29,93.18,3.89
TX,SLIDELL ISD,WISE,KINDERGARTEN,80.0,84.38,4.38
TX,VICTORY CHRISTIAN ACADEMY,WISE,7TH GRADE,64.86,69.57,4.71
TX,VICTORY CHRISTIAN ACADEMY,WISE,KINDERGARTEN,80.0,50.0,-30.0
TX,ALBA-GOLDEN ISD,WOOD,7TH GRADE,94.74,98.31,3.57
TX,ALBA-GOLDEN ISD,WOOD,KINDERGARTEN,92.75,83.67,-9.08
TX,HAWKINS ISD,WOOD,7TH GRADE,97.1,98.08,0.98
TX,HAWKINS ISD,WOOD,KINDERGARTEN,87.5,90.48,2.98
TX,MINEOLA ISD,WOOD,7TH GRADE,95.16,96.45,1.29
TX,MINEOLA ISD,WOOD,KINDERGARTEN,90.38,91.24,0.86
TX,QUITMAN ISD,WOOD,7TH GRADE,97.87,96.84,-1.03
TX,QUITMAN ISD,WOOD,KINDERGARTEN,95.29,93.98,-1.31
TX,WINNSBORO ISD,WOOD,7TH GRADE,97.41,95.73,-1.68
TX,WINNSBORO ISD,WOOD,KINDERGARTEN,93.75,93.67,-0.08
TX,YANTIS ISD,WOOD,7TH GRADE,100.0,100.0,0.0
TX,YANTIS ISD,WOOD,KINDERGARTEN,100.0,100.0,0.0
TX,DENVER CITY ISD,YOAKUM,7TH GRADE,100.0,100.0,0.0
TX,DENVER CITY ISD,YOAKUM,KINDERGARTEN,94.12,97.67,3.55
TX,PLAINS ISD,YOAKUM,7TH GRADE,100.0,96.88,-3.12
TX,PLAINS ISD,YOAKUM,KINDERGARTEN,96.43,93.75,-2.68
TX,GRAHAM ISD,YOUNG,7TH GRADE,96.34,96.13,-0.21
TX,GRAHAM ISD,YOUNG,KINDERGARTEN,91.18,94.41,3.23
TX,NEWCASTLE ISD,YOUNG,7TH GRADE,93.33,87.5,-5.83
TX,NEWCASTLE ISD,YOUNG,KINDERGARTEN,84.62,73.33,-11.29
TX,OLNEY ISD,YOUNG,7TH GRADE,95.83,100.0,4.17
TX,OLNEY ISD,YOUNG,KINDERGARTEN,92.0,85.37,-6.63
TX,ZAPATA COUNTY ISD,ZAPATA,7TH GRADE,100.0,100.0,0.0
TX,ZAPATA COUNTY ISD,ZAPATA,KINDERGARTEN,98.43,98.45,0.02
TX,CRYSTAL CITY ISD,ZAVALA,7TH GRADE,100.0,99.21,-0.79
TX,CRYSTAL CITY ISD,ZAVALA,KINDERGARTEN,100.0,98.63,-1.37
TX,LA PRYOR ISD,ZAVALA,7TH GRADE,100.0,98.0,-2.0
TX,LA PRYOR ISD,ZAVALA,KINDERGARTEN,100.0,100.0,0.0
WA,HIAWATHA ELEMENTARY SCHOOL,ADAMS,K-12,97.01,96.51,-0.5
WA,LIND ELEMENTARY SCHOOL,ADAMS,K-12,92.31,88.57,-3.74
WA,LIND-RITZVILLE HIGH SCHOOL,ADAMS,K-12,97.87,100.0,2.13
WA,LIND-RITZVILLE MIDDLE SCHOOL,ADAMS,K-12,100.0,97.37,-2.63
WA,LUTACAGA ELEMENTARY,ADAMS,K-12,98.56,97.6,-0.96
WA,MCFARLAND MIDDLE SCHOOL,ADAMS,K-12,98.26,98.51,0.25
WA,OTHELLO HIGH SCHOOL,ADAMS,K-12,97.36,97.98,0.62
WA,RITZVILLE GRADE SCHOOL,ADAMS,K-12,93.42,90.98,-2.44
WA,RITZVILLE HIGH SCHOOL,ADAMS,K-12,99.12,100.0,0.88
WA,SCOOTNEY SPRINGS ELEMENTARY,ADAMS,K-12,98.06,98.85,0.79
WA,WAHITIS ELEMENTARY SCHOOL,ADAMS,K-12,98.64,98.03,-0.61
WA,WASHTUCNA ELEMENTARY/HIGH SCHOOL,ADAMS,K-12,98.44,93.22,-5.22
WA,ASOTIN ELEMENTARY,ASOTIN,K-12,95.8,89.49,-6.31
WA,ASOTIN JR SR HIGH,ASOTIN,K-12,97.67,92.57,-5.1
WA,CHARLES FRANCIS ADAMS HIGH SCHOOL,ASOTIN,K-12,98.39,98.95,0.56
WA,DISCOVERY VIRTUAL ACADEMY,ASOTIN,K-12,75.0,83.64,8.64
WA,EDUCATIONAL OPPORTUNITY CENTER,ASOTIN,K-12,100.0,100.0,0.0
WA,GRANTHAM ELEMENTARY,ASOTIN,K-12,96.44,97.52,1.08
WA,HEIGHTS ELEMENTARY,ASOTIN,K-12,96.01,93.92,-2.09
WA,HIGHLAND ELEMENTARY,ASOTIN,K-12,97.55,97.06,-0.49
WA,HOLY FAMILY SCHOOL - CLARKSTON,ASOTIN,K-12,98.85,90.7,-8.15
WA,LINCOLN MIDDLE SCHOOL,ASOTIN,K-12,99.72,98.0,-1.72
WA,PARKWAY ELEMENTARY,ASOTIN,K-12,96.85,96.1,-0.75
WA,SPECIAL SERVICES,ASOTIN,K-12,94.12,92.31,-1.81
WA,AMISTAD ELEMENTARY SCHOOL,BENTON,K-12,95.29,99.4,4.11
WA,AMON CREEK ELEMENTARY,BENTON,K-12,97.25,96.9,-0.35
WA,BADGER MOUNTAIN ELEMENTARY,BENTON,K-12,97.1,96.95,-0.15
WA,BETHLEHEM LUTHERAN SCHOOL,BENTON,K-12,96.05,94.12,-1.93
WA,CALVARY CHRISTIAN SCHOOL,BENTON,K-12,76.39,74.67,-1.72
WA,CANYON VIEW ELEMENTARY SCHOOL,BENTON,K-12,97.52,96.57,-0.95
WA,CARMICHAEL MIDDLE SCHOOL,BENTON,K-12,98.83,97.9,-0.93
WA,CASCADE ELEMENTARY SCHOOL,BENTON,K-12,96.83,94.94,-1.89
WA,CHIEF JOSEPH MIDDLE SCHOOL,BENTON,K-12,97.35,96.71,-0.64
WA,CHILDREN'S GARDEN MONTESSORI / CADENCE ACADEMY MONTESSORI,BENTON,K-12,97.44,87.1,-10.34
WA,CHINOOK MIDDLE SCHOOL,BENTON,K-12,97.14,98.29,1.15
WA,CHRIST THE KING CATHOLIC SCHOOL,BENTON,K-12,99.5,100.0,0.5
WA,COTTONWOOD ELEMENTARY,BENTON,K-12,95.58,94.0,-1.58
WA,DESERT HILLS MIDDLE SCHOOL,BENTON,K-12,98.11,98.38,0.27
WA,DESERT SKY ELEMENTARY,BENTON,K-12,98.63,97.05,-1.58
WA,EASTGATE ELEMENTARY SCHOOL,BENTON,K-12,98.73,99.18,0.45
WA,EDISON ELEMENTARY SCHOOL - KENNEWICK,BENTON,K-12,98.83,96.68,-2.15
WA,ENDEAVOR HIGH SCHOOL,BENTON,K-12,98.01,98.63,0.62
WA,ENTERPRISE MIDDLE SCHOOL,BENTON,K-12,97.7,98.2,0.5
WA,FUERZA ELEMENTARY,BENTON,K-12,99.67,99.67,0.0
WA,HANFORD HIGH SCHOOL,BENTON,K-12,96.18,96.94,0.76
WA,HAWTHORNE ELEMENTARY SCHOOL - KENNEWICK,BENTON,K-12,98.94,98.38,-0.56
WA,HIGHLANDS MIDDLE SCHOOL,BENTON,K-12,96.27,98.94,2.67
WA,HORSE HEAVEN HILLS MIDDLE SCHOOL,BENTON,K-12,98.59,98.47,-0.12
WA,HOUSEL MIDDLE SCHOOL,BENTON,K-12,99.11,98.82,-0.29
WA,JASON LEE ELEMENTARY SCHOOL,BENTON,K-12,96.72,97.13,0.41
WA,JEFFERSON ELEMENTARY,BENTON,K-12,97.66,95.84,-1.82
WA,KAMIAKIN HIGH SCHOOL,BENTON,K-12,98.35,98.27,-0.08
WA,KEENE-RIVERVIEW ELEMENTARY,BENTON,K-12,98.63,98.61,-0.02
WA,KENNEWICK HIGH SCHOOL,BENTON,K-12,98.8,94.62,-4.18
WA,KIONA-BENTON CITY ELEMENTARY,BENTON,K-12,93.69,94.5,0.81
WA,KIONA-BENTON CITY HIGH SCHOOL,BENTON,K-12,91.26,96.04,4.78
WA,KIONA-BENTON CITY MIDDLE SCHOOL,BENTON,K-12,93.5,96.88,3.38
WA,LEGACY HIGH SCHOOL,BENTON,K-12,98.59,97.18,-1.41
WA,LEONA LIBBY MIDDLE SCHOOL,BENTON,K-12,99.41,97.84,-1.57
WA,LEWIS & CLARK ELEMENTARY SCHOOL,BENTON,K-12,98.1,96.59,-1.51
WA,LIBERTY CHRISTIAN SCHOOL OF THE TRI-CITIES,BENTON,K-12,94.5,91.98,-2.52
WA,LINCOLN ELEMENTARY SCHOOL,BENTON,K-12,97.32,97.67,0.35
WA,MARCUS WHITMAN ELEMENTARY,BENTON,K-12,98.32,95.98,-2.34
WA,MID-COLUMBIA PARENT PARTNERSHIP,BENTON,K-12,91.07,85.94,-5.13
WA,ORCHARD ELEMENTARY,BENTON,K-12,98.75,98.62,-0.13
WA,PACIFIC CREST ONLINE ACADEMY,BENTON,K-12,95.12,93.55,-1.57
WA,PARK MIDDLE SCHOOL,BENTON,K-12,94.57,99.13,4.56
WA,PATERSON ELEMENTARY SCHOOL,BENTON,K-12,99.29,97.16,-2.13
WA,PHOENIX HIGH SCHOOL,BENTON,K-12,100.0,100.0,0.0
WA,PROSSER HEIGHTS ELEMENTARY,BENTON,K-12,98.69,98.8,0.11
WA,PROSSER HIGH SCHOOL,BENTON,K-12,98.83,99.52,0.69
WA,RICHLAND HIGH SCHOOL,BENTON,K-12,95.99,97.28,1.29
WA,RIDGE VIEW ELEMENTARY SCHOOL,BENTON,K-12,98.14,95.42,-2.72
WA,RIVERS EDGE HIGH SCHOOL,BENTON,K-12,94.78,96.85,2.07
WA,SACAJAWEA ELEMENTARY,BENTON,K-12,92.32,95.7,3.38
