Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
421800010020.0,Public School,BRIGHTON ACADEMY,,Onondaga,100.0,All Grades
491700860933.0,Private School,KIPP TROY PREPARATORY MIDDLE SCHOOL - TYLER STREET,,Rensselaer,100.0,All Grades
421201040001.0,Public School,ROCKWELL ELEM SCHOOL,,Onondaga,100.0,All Grades
181201040001.0,Public School,PAVILION J S H S,,Genesee,100.0,All Grades
450801809551.0,Private School,ORLEANS COUNTY CHRISTIAN SCHOOL,,Orleans,100.0,All Grades
220401040004.0,Public School,GENERAL BROWN J S H S,,Jefferson,100.0,All Grades
421800010013.0,Public School,SALEM HYDE SCHOOL,,Onondaga,100.0,All Grades
231301658564.0,Private School,RIVER VALLEY MENNONITE SCHOOL,,Lewis,100.0,All Grades
,Private School,"ABILITIES FIRST, INC HYDE PARK - SUITE 202",,Dutchess,100.0,All Grades
280411030001.0,Public School,CHERRY LANE SCHOOL,,Nassau,100.0,All Grades
260501060004.0,Public School,BROOKSIDE ELEM SCHOOL,,Monroe,100.0,All Grades
421800010028.0,Public School,SEYMOUR SCHOOL,,Onondaga,99.78,All Grades
660804020003.0,Public School,EDENWALD SCHOOL,,Westchester,94.07,All Grades
440401060006.0,Public School,CIRCLEVILLE ELEM SCHOOL,,Orange,99.78,All Grades
500402226086.0,Private School,CONGREGATION YESHIVA OF GREATER MONSEY,,Rockland,100.0,All Grades
261600010066.0,Public School,SCHOOL 66 JAMES MONROE LOWER & UPPER SCHOOL,,Monroe,99.37,All Grades
150901040004.0,Public School,MORIAH JUNIOR-SENIOR HIGH SCHOOL,,Essex,99.49,All Grades
280214030007.0,Public School,GEORGE W HEWLETT H S,,Nassau,100.0,All Grades
131500010000.0,School District,POUGHKEEPSIE CITY SCHOOLS,,Dutchess,99.69,All Grades
310200997637.0,Private School,CAEDMON SCHOOL (THE),,New York,100.0,All Grades
289000000000.0,BOCES School,NASSAU BOCES,,Nassau,99.87,All Grades
280521030004.0,Public School,KRAMER ELEMENTARY SCHOOL,,Nassau,100.0,All Grades
421800010012.0,Public School,LEMOYNE ELEMENTARY SCHOOL,,Onondaga,99.59,All Grades
91101060005.0,Public School,PERU HIGH SCHOOL,,Clinton,99.82,All Grades
280222175628.0,Private School,OUR LADY OF VICTORY SCHOOL - BELLMORE STREET,,Nassau,100.0,All Grades
590401226287.0,Private School,MOSDOS SATMAR OF BLOOMINGBURG - 14 YD,,Sullivan,100.0,All Grades
332000228908.0,Private School,BAIS ESTHER SCHOOL,,Kings,99.86,All Grades
140702030004.0,Public School,MARYVALE INTERMEDIATE SCHOOL,,Erie,100.0,All Grades
420101185605.0,Private School,MATER DEI ACADEMY,,Onondaga,99.25,All Grades
500101060007.0,Public School,LINK ELEM SCHOOL,,Rockland,100.0,All Grades
491700010014.0,Public School,P S 14,,Rensselaer,99.55,All Grades
500402226305.0,Private School,BNEI YAKOV YOSEF OF MONSEY - SITE 2,,Rockland,92.47,All Grades
280218030003.0,Public School,LOCUST SCHOOL,,Nassau,42.38,All Grades
521800010010.0,Public School,SARATOGA SPRINGS H S,,Saratoga,100.0,All Grades
560501040000.0,School District,SOUTH SENECA CENTRAL SCHOOL,,Seneca,100.0,All Grades
441600226554.0,Private School,SHERI TORAH INC. - NEW WINDSOR,,Orange,97.08,All Grades
589300000006.0,BOCES School,BRENNAN MS/HS/ASPIRE,,Suffolk,100.0,All Grades
250701040000.0,School District,HAMILTON CENTRAL SCHOOL,,Madison,100.0,All Grades
140600010140.0,Public School,PS 309 EAST COMMUNITY HIGH SCHOOL (formerly 307),,Erie,98.63,All Grades
661601030001.0,Public School,COLONIAL SCHOOL,,Westchester,100.0,All Grades
31501187966.0,Private School,SETON CATHOLIC AT ALL SAINTS,,Broome,100.0,All Grades
280215226038.0,Private School,MESIVTA ATERES YAAKOV,,Nassau,100.0,All Grades
280501060002.0,Public School,GLENWOOD LANDING ELEM SCHOOL,,Nassau,100.0,All Grades
142101040001.0,Public School,AKRON ELEM SCHOOL,,Erie,100.0,All Grades
630300010007.0,Public School,GLENS FALLS HS,,Warren,99.66,All Grades
335486311208.0,Private School,BLESSED SACRAMENT CATHOLIC ACADEMY,,Kings,98.85,All Grades
420401808261.0,Private School,LIVING WORD ACADEMY,,Onondaga,100.0,All Grades
600601060001.0,Public School,APALACHIN ELEM SCHOOL,,Tioga,99.14,All Grades
641001040001.0,Public School,HARTFORD ELEM/MIDDLE/HIGH SCHOOL,,Washington,100.0,All Grades
280501060004.0,Public School,NORTH SHORE S H S,,Nassau,100.0,All Grades
610301060007.0,Public School,FREEVILLE ELEMENTARY,,Tompkins,100.0,All Grades
43501060004.0,Public School,PIONEER MS,,Cattaraugus,99.85,All Grades
140301997258.0,Private School,GOW SCHOOL (THE),,Erie,100.0,All Grades
441000996480.0,Private School,NORTHERN ACADEMY OF THE ARTS,,Orange,99.43,All Grades
70600010020.0,Public School,ELMIRA HIGH SCHOOL,,Chemung,99.92,All Grades
500301060000.0,School District,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,,Rockland,99.93,All Grades
280407229810.0,Private School,NORTH SHORE HEBREW ACADEMY HIGH SCHOOL,,Nassau,100.0,All Grades
220301060002.0,Public School,EVANS MILLS PRIMARY SCHOOL,,Jefferson,100.0,All Grades
142601860032.0,Private School,CHARTER MIDDLE SCHOOL FOR APPLIED TECHNOLOGIES (6-8),,Erie,100.0,All Grades
580413996468.0,Private School,GERSH ACADEMY - WEST HILLS,,Suffolk,100.0,All Grades
662300010013.0,Public School,SCHOOL 13,,Westchester,99.28,All Grades
660101030001.0,Public School,INCREASE MILLER ELEM SCHOOL,,Westchester,100.0,All Grades
660404998061.0,Private School,ORCHARD SCHOOL-ANDRUS CHILD HOME,,Westchester,100.0,All Grades
580602040008.0,Public School,RIVERHEAD S H S,,Suffolk,100.0,All Grades
661904030004.0,Public School,KING STREET SCHOOL,,Westchester,100.0,All Grades
421201040003.0,Public School,ONONDAGA H S,,Onondaga,100.0,All Grades
580235060002.0,Public School,KREAMER STREET ELEM SCHOOL,,Suffolk,99.29,All Grades
580910080000.0,School District,SAGAPONACK COMMON SCHOOL,,Suffolk,92.31,All Grades
280206030003.0,Public School,SEAFORD HARBOR SCHOOL,,Nassau,99.82,All Grades
280518030009.0,Public School,PLAINEDGE S H S,,Nassau,100.0,All Grades
280202030008.0,Public School,LAWRENCE ROAD MIDDLE SCHOOL,,Nassau,99.33,All Grades
62601659164.0,Private School,OPEN MEADOWS SCHOOL,,Chautauqua,28.13,All Grades
440301060005.0,Public School,CORNWALL MIDDLE SCHOOL,,Orange,99.89,All Grades
580509030011.0,Public School,UDALL ROAD MIDDLE SCHOOL,,Suffolk,100.0,All Grades
571502060000.0,School District,CANISTEO-GREENWOOD CENTRAL SCHOOL DISTRICT,,Steuben,100.0,All Grades
412201060006.0,Public School,HOLLAND PATENT CENTRAL H S,,Oneida,99.75,All Grades
500308030009.0,Public School,PEARL RIVER MIDDLE SCHOOL,,Rockland,100.0,All Grades
332100227245.0,Private School,BNOS ISRAEL SCHOOL FOR GIRL,,Kings,99.64,All Grades
43501856300.0,Private School,CENTRAL BAPTIST CHRISTIAN SCHOOL,,Cattaraugus,100.0,All Grades
190401060008.0,Public School,CATSKILL ELEMENTARY SCHOOL,,Greene,100.0,All Grades
661800010001.0,Public School,MIDLAND SCHOOL,,Westchester,100.0,All Grades
40302060004.0,Public School,ALLEGANY-LIMESTONE MS,,Cattaraugus,99.58,All Grades
131500010003.0,Public School,GOV GEORGE CLINTON SCHOOL,,Dutchess,100.0,All Grades
140600010076.0,Public School,PS 76 HERMAN BADILLO BILINGUAL ACADEMY,,Erie,97.01,All Grades
410401060000.0,School District,ADIRONDACK CENT SCH-BOONVILLE,,Oneida,100.0,All Grades
571000996187.0,Private School,KING'S WAY ACADEMY,,Steuben,92.86,All Grades
580233020001.0,Public School,CENTER MORICHES MS / HS,,Suffolk,99.75,All Grades
261600010033.0,Public School,SCHOOL 33 AUDUBON,,Monroe,99.38,All Grades
51101040004.0,Public School,DANA L WEST JR SR High School,,Cayuga,100.0,All Grades
420303060014.0,Public School,CICERO-NO SYRACUSE H S,,Onondaga,99.95,All Grades
260501060020.0,Public School,GREECE ATHENA J H S (no lead reporting),,Monroe,100.0,All Grades
400301137225.0,Private School,SACRED HEART VILLA SCHOOL,,Niagara,100.0,All Grades
310600809016.0,Private School,MANHATTAN CHRISTIAN ACADEMY,,New York,99.21,All Grades
140600861105.0,Charter School,ELMWOOD VILLAGE CHARTER SCHOOL - HERTEL,,Erie,100.0,All Grades
530600010018.0,Public School,JESSIE T ZOLLER SCHOOL,,Schenectady,100.0,All Grades
580805060005.0,Public School,PARKVIEW ES,,Suffolk,99.49,All Grades
580104030001.0,Public School,ALBANY AVENUE SCHOOL,,Suffolk,99.8,All Grades
331400228257.0,Private School,BNEI SHIMON YISROEL OF SOPRON,,Kings,100.0,All Grades
500201060013.0,Public School,FIELDSTONE MIDDLE SCHOOL,,Rockland,100.0,All Grades
490601060002.0,Public School,KNICKBACKER MIDDLE SCHOOL,,Rensselaer,100.0,All Grades
141604060007.0,Public School,FRONTIER MS,,Erie,99.91,All Grades
420901060009.0,Public School,DONALD S. RAY MIDDLE SCHOOL,,Onondaga,100.0,All Grades
280407030013.0,Public School,GREAT NECK SOUTH J H S,,Nassau,100.0,All Grades
431401040001.0,Public School,HONEOYE ELEM SCHOOL,,Ontario,100.0,All Grades
180701040001.0,Public School,BYRON BERGEN J S H S,,Genesee,100.0,All Grades
400400010003.0,Public School,CHARLOTTE CROSS SCHOOL,,Niagara,95.97,All Grades
141901136283.0,Private School,ST MARYS ELEM SCHOOL,,Erie,100.0,All Grades
332000225438.0,Private School,MESIVTA SHOLOM SCHACHNA,,Kings,100.0,All Grades
441000445847.0,Private School,MIDDLETOWN CHRISTIAN SCHOOL,,Orange,98.63,All Grades
342800226480.0,Private School,BAIS YAAKOV ACADEMY FOR GIRLS,,Queens,100.0,All Grades
140301030001.0,Public School,PARKDALE ES,,Erie,100.0,All Grades
261701060014.0,Public School,CHARLES H ROTH JUNIOR HIGH SCHOOL,,Monroe,100.0,All Grades
280405020004.0,Public School,MANOR OAKS WM BOWIE SCH,,Nassau,100.0,All Grades
260803060003.0,Public School,IROQUOIS MIDDLE SCHOOL,,Monroe,100.0,All Grades
440201020002.0,Public School,CHESTER ELEM SCHOOL,,Orange,100.0,All Grades
580209020003.0,Public School,FRANK J CARASITI ELEM SCHOOL,,Suffolk,100.0,All Grades
22310201201.0,Private School,PARKER JORDAN CHRISTAN ACADEMY,,Allegany,100.0,All Grades
140702030003.0,Public School,MARYVALE PRIMARY SCHOOL,,Erie,100.0,All Grades
610600010017.0,Public School,ITHACA S H S,,Tompkins,99.93,All Grades
181101040001.0,Public School,OAKFIELD ALABAMA MIDDLE-HIGH,,Genesee,100.0,All Grades
280205030001.0,Public School,EAST BROADWAY SCHOOL,,Nassau,99.85,All Grades
331400227041.0,Private School,BAIS RUCHEL DSATMAR BR3,,Kings,81.25,All Grades
140600629408.0,Private School,DARUL-ULOOM AL MADANIA,,Erie,99.42,All Grades
61700010003.0,Public School,CLINTON V BUSH ES,,Chautauqua,99.61,All Grades
70600010006.0,Public School,GEORGE M DIVEN SCHOOL,,Chemung,98.89,All Grades
670401040003.0,Public School,LETCHWORTH MS,,Wyoming,100.0,All Grades
10623060006.0,Public School,LATHAM RIDGE SCHOOL,,Albany,99.77,All Grades
261600860910.0,Charter School,ROCHESTER ACADEMY CHARTER SCHOOL,,Monroe,100.0,All Grades
10306809859.0,Private School,MT. MORIAH ACADEMY,,Albany,100.0,All Grades
10802060009.0,Public School,PINE BUSH ES,,Albany,99.58,All Grades
661904030006.0,Public School,THOMAS A EDISON SCHOOL,,Westchester,100.0,All Grades
30601060004.0,Public School,F P DONNELLY SCHOOL,,Broome,100.0,All Grades
580410030020.0,Public School,BURR INTERMEDIATE SCHOOL,,Suffolk,100.0,All Grades
31101060006.0,Public School,MAINE ENDWELL SHS,,Broome,99.86,All Grades
121601060002.0,Public School,SIDNEY ES,,Delaware,99.79,All Grades
631201040000.0,School District,WARRENSBURG CENTRAL SCHOOL,,Warren,98.88,All Grades
342500629637.0,Private School,MUSLIM CTR. JHS (Preschool - 8),,Queens,100.0,All Grades
171102040001.0,Public School,BROADALBIN-PERTH ELEMENTARY SCHOOL,,Fulton,99.63,All Grades
662001030010.0,Public School,SCARSDALE S H S,,Westchester,100.0,All Grades
620600999062.0,Private School,CENTER FOR SPECTRUM SERVICES-ELLENVILLE,,Ulster,100.0,All Grades
342700125928.0,Private School,HOLY CHILD JESUS SCHOOL,,Queens,100.0,All Grades
70901060010.0,Public School,HORSEHEADS MIDDLE SCHOOL,,Chemung,100.0,All Grades
342400446464.0,Private School,S.D.A. SCH-JACKSON HEIGHTS,,Queens,100.0,All Grades
530101040002.0,Public School,DUANESBURG ELEM SCHOOL,,Schenectady,100.0,All Grades
280300226621.0,Private School,HEBREW ACADEMY LONG BEACH,,Nassau,100.0,All Grades
480102060007.0,Public School,GEORGE FISHER MIDDLE SCHOOL,,Putnam,100.0,All Grades
161401060003.0,Public School,SARANAC LAKE MIDDLE SCHOOL,,Franklin,100.0,All Grades
61001040005.0,Public School,MAPLE GROVE JSHS,,Chautauqua,100.0,All Grades
280216020002.0,Public School,CLARA H CARLSON SCHOOL,,Nassau,99.04,All Grades
31502060003.0,Public School,JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL,,Broome,100.0,All Grades
580106030005.0,Public School,AMITYVILLE MEMORIAL H S,,Suffolk,99.57,All Grades
332200227462.0,Private School,PROSPECT PARK YESHIVA,,Kings,100.0,All Grades
260101166208.0,Private School,SETON CATHOLIC SCHOOL (PRE-K - 6TH),,Monroe,99.22,All Grades
280215030005.0,Public School,LAWRENCE ELEMENTARY SCHOOL AT BROADWAY CAMPUS (no lead reporting),,Nassau,100.0,All Grades
332200225985.0,Private School,YESHIVAT LEV TORAH,,Kings,100.0,All Grades
580103030003.0,Public School,PARLIAMENT PLACE ELEMENTARY,,Suffolk,99.77,All Grades
140701996432.0,Private School,BUFFALO HEARING AND SPEECH CENTER - ROSEWOOD,,Erie,100.0,All Grades
521401040008.0,Public School,MOREAU ELEM SCHOOL,,Saratoga,99.57,All Grades
190301040004.0,Public School,CAIRO-DURHAM MIDDLE SCHOOL,,Greene,100.0,All Grades
140201060001.0,Public School,AMHERST MS,,Erie,99.85,All Grades
221401040001.0,Public School,LAFARGEVILLE CENTRAL SCHOOL,,Jefferson,99.53,All Grades
140203060011.0,Public School,COUNTRY PARKWAY ES,,Erie,100.0,All Grades
50100999499.0,Private School,TYBURN ACADEMY,,Cayuga,98.25,All Grades
411501060004.0,Public School,BRADLEY ELEMENTARY SCHOOL,,Oneida,99.79,All Grades
332100229088.0,Private School,MAGEN DAVID YESHIVAH H.S.,,Kings,100.0,All Grades
261201060003.0,Public School,COBBLES ELEM SCHOOL,,Monroe,100.0,All Grades
280201030017.0,Public School,Rhodes Academy,,Nassau,100.0,All Grades
521200050001.0,Public School,MECHANICVILLE ELEMENTARY SCHOOL,,Saratoga,100.0,All Grades
260901808132.0,Private School,EASTER SEALS - THE KESSLER CENTER,,Monroe,100.0,All Grades
440401060005.0,Public School,PINE BUSH S H S,,Orange,99.67,All Grades
580801060024.0,Public School,GREAT HOLLOW MIDDLE SCHOOL,,Suffolk,100.0,All Grades
610501040002.0,Public School,GROTON ELEM SCHOOL,,Tompkins,100.0,All Grades
660406030003.0,Public School,EDGEMONT JSHS,,Westchester,100.0,All Grades
140201997077.0,Private School,PARK SCHOOL OF BUFFALO,,Erie,100.0,All Grades
353100145556.0,Private School,MOTHER FRANCISKA ELEMENTARY SCHOOL,,Richmond,100.0,All Grades
430700010005.0,Public School,GENEVA MIDDLE SCHOOL,,Ontario,99.77,All Grades
280209809489.0,Private School,FREEPORT CHRISTIAN ACADEMY & DAY CARE,,Nassau,100.0,All Grades
280522030009.0,Public School,FARMINGDALE HIGH SCHOOL,,Nassau,100.0,All Grades
491700115756.0,Private School,SACRED HEART SCHOOL - TROY,,Rensselaer,100.0,All Grades
280214229933.0,Private School,SHULAMITH OF LONG ISLAND,,Nassau,100.0,All Grades
31501060007.0,Public School,LINNAEUS W. WEST SCHOOL,,Broome,100.0,All Grades
280211030008.0,Public School,SCHOOL 8,,Nassau,100.0,All Grades
500402060004.0,Public School,KAKIAT ELEM SCHOOL,,Rockland,99.26,All Grades
620600010025.0,Public School,M CLIFFORD MILLER J H S,,Ulster,100.0,All Grades
261701167030.0,Private School,SCHOOL OF HOLY CHILDHOOD,,Monroe,98.51,All Grades
10306060008.0,Public School,BETHLEHEM CENTRAL SCHOOL HIGH SCHOOL,,Albany,78.46,All Grades
91402060007.0,Public School,SARANAC JHS (no lead reporting),,Clinton,100.0,All Grades
261600010016.0,Public School,SCHOOL 16 JOHN WALTON SPENCER,,Monroe,99.45,All Grades
661100010003.0,Public School,GEORGE M DAVIS ELEM SCHOOL,,Westchester,99.85,All Grades
580512030018.0,Public School,ROSS AND SONDERLING HIGH SCHOOL,,Suffolk,98.83,All Grades
131201040001.0,Public School,PAWLING ES,,Dutchess,98.96,All Grades
421800010029.0,Public School,OASIS ACADEMY (LEAD & SCHOOL SURVEY),,Onondaga,100.0,All Grades
571502060001.0,Public School,CANISTEO-GREENWOOD JR-SR HIGH SCHOOL,,Steuben,100.0,All Grades
412902060002.0,Public School,MARCY ELEM SCHOOL,,Oneida,100.0,All Grades
610600998633.0,Private School,ELIZABETH ANN CLUNE MONTESSORI SCHOOL OF ITHACA,,Tompkins,100.0,All Grades
591401060002.0,Public School,EMMA C CHASE SCHOOL,,Sullivan,97.78,All Grades
497200012061.0,BOCES School,COLUMBIA HIGH SCHOOL - QUESTAR III CLASSROOM,,Rensselaer,100.0,All Grades
342800997832.0,Private School,FOREST HILLS MONTESSORI SCHOOL,,Queens,100.0,All Grades
321100145412.0,Private School,ST RAYMOND H S-BOYS,,Bronx,25.95,All Grades
662101060001.0,Public School,SOMERS S H S,,Westchester,100.0,All Grades
660809030002.0,Public School,BEDFORD ROAD SCHOOL,,Westchester,100.0,All Grades
10100010039.0,Public School,ARBOR HILL ES,,Albany,99.68,All Grades
342900125956.0,Private School,ARCHBISHOP MOLLOY H S,,Queens,100.0,All Grades
429000000014.0,BOCES School,ONONDAGA-CORTLAND-MADISON BOCES - ALTERNATIVE HIGH SCHOOL AT HENRY,,Onondaga,100.0,All Grades
500402226246.0,Private School,CONGREGATION BAIS CHINUCH ATERES BNO,,Rockland,97.7,All Grades
250201060006.0,Public School,BURTON STREET ELEM SCHOOL,,Madison,100.0,All Grades
212101040001.0,Public School,GREGORY B. JARVIS MIDDLE SCHOOL,,Herkimer,99.84,All Grades
170600010006.0,Public School,JOHNSTOWN S H S,,Fulton,100.0,All Grades
530301060004.0,Public School,HILLSIDE SCHOOL,,Schenectady,99.74,All Grades
321000996851.0,Private School,HORACE MANN SCHOOL LOWER DIVISION,,Bronx,100.0,All Grades
332000996520.0,Private School,HEARTSHARE EDUCATION CENTER,,Kings,72.73,All Grades
420807040004.0,Public School,C GRANT GRIMSHAW SCHOOL,,Onondaga,100.0,All Grades
480102805983.0,Private School,MISSION CHURCH ACADEMY AND PRESCHOOL,,Dutchess,100.0,All Grades
61101040009.0,Public School,PAUL B D TEMPLE ES,,Chautauqua,98.0,All Grades
331400226594.0,Private School,HAMASPIK SCHOOL,,Kings,100.0,All Grades
500401229697.0,Private School,ATERES BAIS YAAKOV ACADEMY OF ROCKLAND,,Rockland,97.52,All Grades
140600010110.0,Public School,PS 206 SOUTH PARK HIGH SCHOOL,,Erie,99.73,All Grades
580507060008.0,Public School,IDLE HOUR ELEM SCHOOL,,Suffolk,100.0,All Grades
441301808513.0,Private School,HARMONY CHRISTIAN SCHOOL,,Orange,100.0,All Grades
400800010010.0,Public School,SEVENTY NINTH STREET SCHOOL,,Niagara,100.0,All Grades
60201858116.0,Private School,CHAUTAUQUA CHRISTIAN ACADEMY,,Chautauqua,99.37,All Grades
660409020003.0,Public School,ALEXANDER HAMILTON H S,,Westchester,100.0,All Grades
312212201203.0,Private School,BASIS INDEPENDENT MANHATTAN - CHELSEA,,New York,100.0,All Grades
280221030006.0,Public School,WM S COVERT SCHOOL,,Nassau,100.0,All Grades
500402060023.0,Public School,ELDORADO ELEM SCHOOL,,Rockland,98.34,All Grades
141301060005.0,Public School,IROQUOIS MS,,Erie,100.0,All Grades
280522030008.0,Public School,HOWITT J H S,,Nassau,99.83,All Grades
530301995716.0,Private School,RIVERRUN MONTESSORI,,Schenectady,92.31,All Grades
261901997789.0,Private School,HILLSIDE-HALPERN EDUC. CENTER,,Monroe,100.0,All Grades
662300145095.0,Private School,ANNUNCIATION SCHOOL,,Westchester,100.0,All Grades
280205030006.0,Public School,LEE ROAD SCHOOL,,Nassau,99.68,All Grades
460500010006.0,Public School,FULTON J H S,,Oswego,100.0,All Grades
332000228436.0,Private School,BAIS TZIPORAH,,Kings,91.91,All Grades
420411997121.0,Private School,MANLIUS-PEBBLE HILL SCHOOL,,Onondaga,100.0,All Grades
110901040002.0,Public School,MARATHON ES,,Cortland,100.0,All Grades
580107030001.0,Public School,MAY MOORE ELEMENTARY SCHOOL,,Suffolk,99.5,All Grades
280211030003.0,Public School,SCHOOL 3,,Nassau,100.0,All Grades
660410020000.0,School District,GREENBURGH-GRAHAM U F S,,Westchester,100.0,All Grades
491501040002.0,Public School,MAPLE HILL H S,,Rensselaer,99.23,All Grades
580205060002.0,Public School,GRUNDY AVENUE SCHOOL,,Suffolk,98.89,All Grades
151102999844.0,Private School,MOUNTAIN LAKE ACADEMY,,Essex,96.67,All Grades
310200145611.0,Private School,ACADEMY OF ST. JOSEPH,,New York,100.0,All Grades
222000010015.0,Public School,OHIO STREET SCHOOL,,Jefferson,100.0,All Grades
332000445840.0,Private School,BROOKLYN SEVENTH DAY ADVENTIST SCHOOL,,Kings,90.59,All Grades
280221030004.0,Public School,RIVERSIDE SCHOOL,,Nassau,100.0,All Grades
580601040005.0,Public School,SHOREHAM-WADING RIVER H S,,Suffolk,100.0,All Grades
530202060001.0,Public School,GLEN WORDEN ELEMENTARY SCHOOL,,Schenectady,100.0,All Grades
222201060011.0,Public School,CARTHAGE MIDDLE SCHOOL,,Jefferson,100.0,All Grades
342400125973.0,Private School,OUR LADY OF SORROWS SCHOOL,,Queens,100.0,All Grades
660411020002.0,Public School,GREENBURGH ELEVEN ES,,Westchester,91.34,All Grades
580235060004.0,Public School,BELLPORT MIDDLE SCHOOL,,Suffolk,99.88,All Grades
332200229244.0,Private School,MASORES BAIS YAAKOV ELEMENTARY,,Kings,99.04,All Grades
280522030004.0,Public School,NORTHSIDE ELEM SCHOOL,,Nassau,100.0,All Grades
181001060002.0,Public School,LE ROY J S H S,,Genesee,99.82,All Grades
280211030002.0,Public School,SCHOOL 2,,Nassau,100.0,All Grades
280218996620.0,Private School,THE WALDORF SCHOOL OF GARDEN CITY,,Nassau,100.0,All Grades
310400997324.0,Private School,ST BERNARDS SCHOOL,,New York,99.74,All Grades
280409030001.0,Public School,CENTER STREET SCHOOL,,Nassau,100.0,All Grades
580801060022.0,Public School,SMITHTOWN HIGH SCHOOL WEST,,Suffolk,100.0,All Grades
310500998545.0,Private School,KINGS ACADEMY,,New York,100.0,All Grades
400900010011.0,Public School,NORTH TONAWANDA HIGH SCHOOL,,Niagara,100.0,All Grades
260401060004.0,Public School,GATES-CHILI MIDDLE SCHOOL,,Monroe,99.76,All Grades
641301425821.0,Private School,KINGSBURY SDA (SEVENTH DAY ADVENTIST) SCHOOL,,Washington,100.0,All Grades
421800629480.0,Private School,IHSAN SCHOOL OF EXCELLENCE,,Onondaga,100.0,All Grades
521301060001.0,Public School,BALLSTON SPA S H S,,Saratoga,99.92,All Grades
440102060001.0,Public School,LITTLE BRITAIN ELEM SCHOOL,,Orange,99.77,All Grades
500101060023.0,Public School,FELIX FESTA CHARACTER MIDDLE SCHOOL,,Rockland,99.84,All Grades
280515030006.0,Public School,JERICHO MS,,Nassau,99.64,All Grades
600601060002.0,Public School,OWEGO ELEM SCHOOL,,Tioga,100.0,All Grades
110701060006.0,Public School,HOMER JHS,,Cortland,100.0,All Grades
260901060001.0,Public School,LIMA ELEM SCHOOL,,Monroe,100.0,All Grades
580205060011.0,Public School,SENECA J H S,,Suffolk,100.0,All Grades
260401999477.0,Private School,HOPE HALL,,Monroe,100.0,All Grades
630902030001.0,Public School,QUEENSBURY ELEM SCHOOL,,Warren,100.0,All Grades
280251070003.0,Public School,VALLEY STREAM SOUTH HIGH SCHOOL,,Nassau,99.59,All Grades
22101040001.0,Public School,WHITESVILLE CENTRAL SCHOOL,,Allegany,99.09,All Grades
280300010006.0,Public School,LONG BEACH J H S,,Nassau,99.85,All Grades
421501060015.0,Public School,LONG BRANCH ELEM SCHOOL,,Onondaga,99.73,All Grades
411800010008.0,Public School,FRANCIS BELLAMY ELEMENTARY SCHOOL,,Oneida,99.82,All Grades
580503030007.0,Public School,RUTH C KINNEY ELEM SCHOOL,,Suffolk,99.7,All Grades
660501060005.0,Public School,PURCHASE SCHOOL,,Westchester,100.0,All Grades
310600145279.0,Private School,GOOD SHEPHERD SCHOOL,,New York,100.0,All Grades
10802060005.0,Public School,GUILDERLAND HS,,Albany,100.0,All Grades
530600010010.0,Public School,HOWE SCHOOL,,Schenectady,100.0,All Grades
140600861134.0,Charter School,PERSISTENCE PREP ACADEMY CHARTER SCH,,Erie,99.55,All Grades
580201060010.0,Public School,ROBERT CUSHMAN MURPHY J H S,,Suffolk,99.7,All Grades
331700225979.0,Private School,BNOS CHOMESH ACADEMY,,Nassau,100.0,All Grades
190701040004.0,Public School,GREENVILLE H S,,Greene,100.0,All Grades
131701060004.0,Public School,LINDEN AVENUE MIDDLE SCHOOL,,Dutchess,100.0,All Grades
280404030002.0,Public School,GUGGENHEIM ELEM SCHOOL,,Nassau,100.0,All Grades
331800126092.0,Private School,NAZARETH REGIONAL H S,,Kings,100.0,All Grades
120906040002.0,Public School,HANCOCK JSHS,,Delaware,100.0,All Grades
332200226487.0,Private School,CROWN HEIGHTS YESHIVA,,Kings,97.23,All Grades
541201040003.0,Public School,SCHOHARIE H S,,Schoharie,99.55,All Grades
132201996576.0,Private School,DUTCHESS DAY SCHOOL (THE),,Dutchess,100.0,All Grades
280402030001.0,Public School,NORTH SIDE SCHOOL,,Nassau,98.83,All Grades
140709030004.0,Public School,JOHN F KENNEDY HS,,Erie,100.0,All Grades
140201136377.0,Private School,BUFFALO ACADEMY OF THE SACRED HEART,,Erie,100.0,All Grades
580211060005.0,Public School,OXHEAD ROAD SCHOOL,,Suffolk,99.74,All Grades
420701425828.0,Private School,PARKVIEW JUNIOR ACADEMY,,Onondaga,100.0,All Grades
660701030004.0,Public School,MURRAY AVENUE SCHOOL,,Westchester,100.0,All Grades
331300996002.0,Private School,GREENE HILL SCHOOL,,Kings,100.0,All Grades
331500629786.0,Private School,AL-MADINAH SCH,,Kings,99.77,All Grades
280300175601.0,Private School,LONG BEACH CATHOLIC REGIONAL SCHOOL,,Nassau,99.55,All Grades
141401060000.0,School District,LAKE SHORE CENTRAL SCHOOL,,Erie,99.9,All Grades
260801060009.0,Public School,DURAND-EASTMAN SCHOOL,,Monroe,99.35,All Grades
142601860031.0,Charter School,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES (K-5),,Erie,100.0,All Grades
353100145369.0,Private School,NOTRE DAME ACADEMY-ELEM,,Richmond,97.46,All Grades
332100225701.0,Private School,F.R.E.E./MAZEL DAY SCHOOL,,Kings,99.69,All Grades
10623060010.0,Public School,SHAKER HS,,Albany,99.95,All Grades
