Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,EDGERTON PUBLIC ELEMENTARY,,Pipestone,95.0,7th Grade
,,SOUTHWEST CHRISTIAN ELEMENTARY,,Pipestone,95.0,7th Grade
,,AVAIL ACADEMY,,Hennepin,85.0,7th Grade
,,OUR LADY OF GRACE,,Hennepin,97.37,7th Grade
,,SOUTH VIEW MIDDLE SCHOOL,,Hennepin,96.12,7th Grade
,,PRAIRIE VIEW MIDDLE SCHOOL,,Wright,97.64,7th Grade
,,ROGERS MIDDLE SCHOOL,,Hennepin,95.64,7th Grade
,,SALK MIDDLE SCHOOL,,Sherburne,97.98,7th Grade
,,VANDENBERGE MIDDLE SCHOOL,,Sherburne,95.26,7th Grade
,,ZIMMERMAN SEC.,,Sherburne,97.08,7th Grade
,,MEMORIAL SEC.,,St. Louis,91.18,7th Grade
,,ESCUELA EXITOS CHARTER SCHOOL,,Hennepin,75.0,7th Grade
,,LINCOLN SEC.,,Carlton,95.76,7th Grade
,,EXCELL ACADEMY CHARTER,,Hennepin,94.12,7th Grade
,,FAIRMONT SEC.,,Martin,96.38,7th Grade
,,BETHLEHEM ACADEMY,,Rice,97.37,7th Grade
,,FARIBAULT LUTHERAN,,Rice,72.73,7th Grade
,,FARIBAULT MIDDLE SCHOOL,,Rice,94.2,7th Grade
,,SHATTUCK-ST MARYS,,Rice,92.31,7th Grade
,,BOECKMAN MIDDLE SCHOOL,,Dakota,95.62,7th Grade
,,DODGE MIDDLE SCHOOL,,Dakota,96.41,7th Grade
,,FERGUS FALLS MID.,,Otter Tail,97.94,7th Grade
,,HILLCREST LUTHERAN ACADEMY,,Otter Tail,83.33,7th Grade
,,IQ ACADEMY,,Otter Tail,85.42,7th Grade
,,FERTILE-BELTRAMI SEC.,,Polk,97.44,7th Grade
,,FILLMORE CENTRAL SR.,,Fillmore,97.92,7th Grade
,,FISHER PUBLIC SCHOOL,,Polk,95.0,7th Grade
,,FIT ACADEMY,,Dakota,71.43,7th Grade
,,FLOODWOOD SECONDARY,,St. Louis,90.0,7th Grade
,,FOLEY INTERMEDIATE EL.,,Benton,94.01,7th Grade
,,FOND DU LAC OJIBWE,,Carlton,95.0,7th Grade
,,FOREST LAKE AREA MIDDLE SCHOOL,,Washington,96.37,7th Grade
,,ST PETER,,Washington,69.23,7th Grade
,,FOSSTON SEC.,,Polk,95.12,7th Grade
,,FRAZEE SEC.,,Becker,95.08,7th Grade
,,AL-AMAL SCHOOL,,Anoka,80.0,7th Grade
,,FRIDLEY MIDDLE SCHOOL,,Anoka,87.96,7th Grade
,,WOODCREST BAPTIST ACADEMY,,Anoka,50.0,7th Grade
,,FRIENDSHIP ACDMY OF FINE ARTS CHTR,,Hennepin,76.19,7th Grade
,,FULDA SEC.,,Murray,95.0,7th Grade
,,G.F.W. SR.,,Sibley,91.89,7th Grade
,,GATEWAY STEM ACADEMY CHARTER SCHOOL,,Dakota,73.91,7th Grade
,,GENTRY ACADEMY MIDDLE CHARTER SCHOOL,,Ramsey,86.27,7th Grade
,,MIDDLE SCHOOL JR.,,Mcleod,98.0,7th Grade
,,GLENVILLE-EMMONS SEC.,,Freeborn,94.12,7th Grade
,,GLOBAL ACADEMY,,Ramsey,91.67,7th Grade
,,GOODHUE PUBLIC SCHOOL,,Goodhue,90.48,7th Grade
,,5RIVERSONLINE SECONDARY,,Goodhue,76.92,7th Grade
,,GOODRIDGE SEC.,,Pennington,95.0,7th Grade
,,GRANADA-HUNTLEY EAST CHAIN,,Martin,95.0,7th Grade
,,GRAND MEADOW MIDDLE,,Mower,90.0,7th Grade
,,BIGFORK SEC.,,Itasca,87.5,7th Grade
,,LIGHTHOUSE CHRISTIAN ACADEMY,,Itasca,72.22,7th Grade
,,ROBERT J ELKINTON MIDDLE SCHOOL,,Itasca,94.79,7th Grade
,,GREAT EXPECTATIONS,,Cook,92.86,7th Grade
,,GREAT OAKS ACADEMY SCHOOL OF LOGIC,,Dakota,78.57,7th Grade
,,GREAT RIVER SCHOOL,,Ramsey,88.0,7th Grade
,,GREENBUSH-MIDDLE RIVER SR.,,Roseau,95.0,7th Grade
,,CONNOR-JASPER MID.,,Itasca,93.65,7th Grade
,,GRYGLA SEC.,,Marshall,92.31,7th Grade
,,HOPE COMMUNITY ACADEMY MIDDLE,,Ramsey,98.0,7th Grade
,,HANCOCK SEC.,,Stevens,96.88,7th Grade
,,HARBOR CITY INTERNATIONAL CHARTER SCHOOL,,St. Louis,75.0,7th Grade
,,HASTINGS MID.,,Dakota,97.99,7th Grade
,,PINE HARBOR CHRISTIAN ACADEMY,,Dakota,84.62,7th Grade
,,ST ELIZABETH ANN SETON,,Dakota,92.31,7th Grade
,,HAWLEY SEC.,,Clay,96.39,7th Grade
,,HAYFIELD SEC.,,Dodge,97.14,7th Grade
,,HENDRICKS PUBLIC SCHOOL,,Lincoln,95.0,7th Grade
,,HENNEPIN MIDDLE SCHOOL,,Hennepin,57.89,7th Grade
,,HENNING SCHOOL,,Otter Tail,93.75,7th Grade
,,HERMANTOWN MID.,,St. Louis,94.22,7th Grade
,,HERON LAKE-OKABENA HS,,Jackson,95.0,7th Grade
,,HIAWATHA COLLEGE PREP NORTHROP,,Hennepin,79.23,7th Grade
,,LINCOLN ELEMENTARY,,St. Louis,97.08,7th Grade
,,HIGHER GROUND ACADEMY - JUNIOR HIGH,,Ramsey,74.07,7th Grade
,,HILL CITY MIDDLE SCHOOL,,Aitkin,88.89,7th Grade
,,HILLS-BEAVER CREEK SEC.,,Rock,95.0,7th Grade
,,HINCKLEY-FINLAYSON SEC.,,Pine,94.23,7th Grade
,,HMONG COLLEGE PREP ACADEMY MIDDLE,,Ramsey,98.0,7th Grade
,,HOLDINGFORD SEC.,,Stearns,93.18,7th Grade
,,AGAPE CHRISTI ACADEMY,,Hennepin,70.0,7th Grade
,,BLAKE MIDDLE SCHOOL,,Hennepin,98.0,7th Grade
,,BRECK,,Hennepin,98.0,7th Grade
,,HOPKINS NORTH JR.,,Hennepin,95.24,7th Grade
,,HOPKINS WEST JR.,,Hennepin,93.26,7th Grade
,,NOTRE DAME ACADEMY,,Hennepin,97.14,7th Grade
,,VIRTUALEDU,,Hennepin,95.0,7th Grade
,,HORIZON SCIENCE ACADEMY TWIN CITIES,,Hennepin,71.43,7th Grade
,,HOUSTON SEC.,,Houston,98.0,7th Grade
,,MINNESOTA VIRTUAL ACADEMY,,Houston,82.76,7th Grade
,,HOWARD LAKE WAVERLY WINSTED MIDDLE,,Wright,95.92,7th Grade
,,HUTCHINSON MID.,,Mcleod,95.33,7th Grade
,,NORTH EDUCATION CENTER - TIER 2,,Hennepin,95.0,7th Grade
,,NORTH EDUCATION CENTER - TIER 3,,Hennepin,95.0,7th Grade
,,FALLS SEC.,,Koochiching,95.77,7th Grade
,,INVER GROVE HEIGHTS MID.,,Dakota,98.0,7th Grade
,,ISLE SEC.,,Mille Lacs,95.0,7th Grade
,,IMMANUEL LUTHERAN,,Jackson,95.0,7th Grade
,,JACKSON COUNTY CENTRAL MIDDLE,,Jackson,95.24,7th Grade
,,JANESVILLE-WALDORF-PEMBERTON SR.,,Waseca,98.0,7th Grade
,,TRINITY LUTHERAN,,Waseca,90.0,7th Grade
,,JORDAN MIDDLE SCHOOL,,Scott,94.78,7th Grade
,,KALEIDOSCOPE CHARTER SCHOOL,,Wright,91.67,7th Grade
,,KASSON-MANTORVILLE MID.,,Dodge,97.58,7th Grade
,,KELLIHER SEC.,,Beltrami,92.0,7th Grade
,,KENYON-WANAMINGO MID.,,Goodhue,94.23,7th Grade
,,KERKHOVEN SEC.,,Swift,92.59,7th Grade
,,KIMBALL SEC.,,Stearns,90.32,7th Grade
,,KINGSLAND SR.,,Fillmore,93.1,7th Grade
,,KIPP NORTH STAR ACADEMY,,Hennepin,95.0,7th Grade
,,KITTSON CENTRAL SECONDARY,,Kittson,95.0,7th Grade
,,LAC QUI PARLE VALLEY SEC.,,Lac Qui Parle,96.36,7th Grade
,,LACRESCENT HOKAH MIDDLE SCHOOL,,Houston,97.4,7th Grade
,,LINCOLN SEC.,,Wabasha,98.0,7th Grade
,,LK CRYSTAL-WELLCOME MEMORIAL SEC.,,Blue Earth,95.0,7th Grade
,,LAKE OF THE WOODS SEC.,,Lake Of The Woods,98.0,7th Grade
,,LAKE PARK AUDUBON HIGH SCHOOL,,Becker,96.15,7th Grade
,,TWO HARBORS SEC.,,Lake,90.36,7th Grade
,,WILLIAM KELLEY,,Lake,95.0,7th Grade
,,LAKES INTERNATIONAL LANGUAGE ACADEMY-HEADWATERS,,Washington,89.32,7th Grade
,,LAKEVIEW PUBLIC SCHOOLS,,Lyon,97.73,7th Grade
,,ALL SAINTS CATHOLIC SCHOOL,,Dakota,95.74,7th Grade
,,CENTURY JUNIOR HIGH SCHOOL,,Dakota,95.59,7th Grade
,,CHRISTIAN HERITAGE ACADEMY,,Dakota,77.78,7th Grade
,,KENWOOD TRAIL MIDDLE SCHOOL,,Dakota,94.43,7th Grade
,,MCGUIRE MIDDLE SCHOOL,,Dakota,96.86,7th Grade
,,LANCASTER SECONDARY,,Kittson,93.75,7th Grade
,,LAPORTE MIDDLE SCHOOL,,Hubbard,92.59,7th Grade
,,LAURA JEFFREY ACADEMY,,Ramsey,83.33,7th Grade
,,LEROY - OSTRANDER PUBLIC SCHOOLS,,Mower,95.0,7th Grade
,,LESTER PRAIRIE HIGH SCHOOL,,Mcleod,95.35,7th Grade
,,LESUEUR-HENDERSON SEC.,,Le Sueur,94.81,7th Grade
,,LEWISTON-ALTURA HIGH SCHOOL,,Winona,91.67,7th Grade
,,LIONSGATE ACADEMY,,Hennepin,95.0,7th Grade
,,LIONSGATE ACADEMY SHOREVIEW,,Ramsey,98.0,7th Grade
,,LITCHFIELD MIDDLE SCHOOL,,Meeker,94.78,7th Grade
,,COMMUNITY MIDDLE,,Morrison,98.0,7th Grade
,,MARY OF LOURDES MIDDLE SCHOOL,,Morrison,89.47,7th Grade
,,LITTLEFORK-BIG FALLS SEC.,,Koochiching,90.91,7th Grade
,,LONG PRAIRIE-GREY SR.,,Todd,93.55,7th Grade
,,LUVERNE MID.,,Rock,95.29,7th Grade
,,LYLE MIDDLE SCHOOL,,Mower,92.59,7th Grade
,,LYND MIDDLE SCHOOL,,Lyon,95.0,7th Grade
,,M.A.C.C.R.A.Y. SECONDARY,,Chippewa,93.85,7th Grade
,,MABEL-CANTON,,Fillmore,91.3,7th Grade
,,MADELIA SEC.,,Watonwan,92.59,7th Grade
,,MAHNOMEN SEC.,,Mahnomen,96.36,7th Grade
,,MAHTOMEDI MID.,,Washington,96.15,7th Grade
,,ST JUDE OF THE LAKE,,Washington,95.0,7th Grade
,,DAKOTA MEADOWS JR.,,Blue Earth,97.0,7th Grade
,,IMMANUEL LUTHERAN,,Blue Earth,92.31,7th Grade
,,LOYOLA CATHOLIC SCHOOL,,Blue Earth,97.14,7th Grade
,,MOUNT OLIVE LUTHERAN,,Blue Earth,88.24,7th Grade
,,PRAIRE WINDS MIDDLE SCHOOL,,Blue Earth,98.0,7th Grade
,,RISEN SAVIOR LUTHERAN SCHOOL,,Blue Earth,95.0,7th Grade
,,MAPLE LAKE SEC.,,Wright,95.38,7th Grade
,,ST TIMOTHY,,Wright,70.0,7th Grade
,,MAPLE RIVER SR.,,Blue Earth,89.33,7th Grade
,,HOLY REDEEMER,,Lyon,98.0,7th Grade
,,MARSHALL MIDDLE SCHOOL,,Lyon,96.3,7th Grade
,,HIGHSCHOOL,,Marshall,98.0,7th Grade
,,MARTIN CTY. W. JR.,,Martin,84.91,7th Grade
,,MATH & SCIENCE ACADEMY,,Washington,97.98,7th Grade
,,MCGREGOR SEC.,,Aitkin,90.91,7th Grade
,,MEDFORD SEC.,,Steele,98.0,7th Grade
,,MELROSE EL.,,Stearns,94.68,7th Grade
,,MELROSE MIDDLE,,Stearns,94.68,7th Grade
,,MENAHGA HIGH SCHOOL,,Wadena,76.71,7th Grade
,,MESABI EAST SEC.,,St. Louis,88.71,7th Grade
,,METRO DEAF SCHOOL,,Ramsey,64.29,7th Grade
,,METRO COLLEGE PREP,,Hennepin,74.1,7th Grade
,,MIDWAY STAR ACADEMY,,Ramsey,68.18,7th Grade
,,FAITH CHRISTIAN,,Mille Lacs,50.0,7th Grade
,,MILACA SEC.,,Mille Lacs,94.03,7th Grade
,,ANDERSEN UNITED COMMUNITY SCHOOL,,Hennepin,88.34,7th Grade
,,ANNUNCIATION,,Hennepin,95.24,7th Grade
,,ANTHONY MID.,,Hennepin,95.56,7th Grade
,,ANWATIN MID.,,Hennepin,77.48,7th Grade
,,ASCENSION,,Hennepin,85.71,7th Grade
,,CARONDELET CATHOLIC,,Hennepin,98.0,7th Grade
,,CITY OF LAKES WALDORF,,Hennepin,90.0,7th Grade
,,ELLA BAKER EL.,,Hennepin,85.94,7th Grade
,,FRANKLIN MIDDLE SCHOOL,,Hennepin,92.47,7th Grade
,,HOPE ACADEMY,,Hennepin,89.36,7th Grade
,,JUSTICE PAGE MIDDLE SCHOOL,,Hennepin,95.57,7th Grade
,,LAKE COUNTRY,,Hennepin,92.86,7th Grade
,,MINNEHAHA ACADEMY LOWER,,Hennepin,97.1,7th Grade
,,MPS ONLINE 6-12,,Hennepin,84.85,7th Grade
,,NORTHEAST MID.,,Hennepin,87.43,7th Grade
,,OUR LADY OF PEACE,,Hennepin,95.0,7th Grade
,,POPE JOHN PAUL II,,Hennepin,85.71,7th Grade
,,RISEN CHRIST,,Hennepin,85.37,7th Grade
,,SANFORD MID.,,Hennepin,96.6,7th Grade
,,ST. HELENA,,Hennepin,95.0,7th Grade
,,SULLIVAN,,Hennepin,88.16,7th Grade
,,TRINITY FIRST LUTHERAN,,Hennepin,91.67,7th Grade
,,MINNEOTA PUBLIC SCHOOLS,,Lyon,95.83,7th Grade
,,MINNESOTA NEW COUNTRY SCHOOL,,Sibley,93.33,7th Grade
,,BANAADIR SECONDARY ACADEMY,,Hennepin,95.0,7th Grade
,,MINNESOTA CONNECTIONS ACADEMY,,Ramsey,61.59,7th Grade
,,MINNESOTA VIRTUAL HIGH SCHOOL 6-12,,Hennepin,88.89,7th Grade
,,MTS SECONDARY,,Hennepin,85.71,7th Grade
,,MINNETONKA EAST MID.,,Hennepin,97.98,7th Grade
,,MINNETONKA WEST MID.,,Hennepin,96.84,7th Grade
,,ST THERESE,,Hennepin,83.33,7th Grade
,,MINNEWASKA HS 7-12,,Pope,97.44,7th Grade
,,MINNESOTA MATH AND SCIENCE ACADEMY,,Ramsey,69.64,7th Grade
,,MODERN MONTESSORI CHARTER SCHOOL,,Hennepin,60.0,7th Grade
,,MONTEVIDEO MID.,,Chippewa,96.34,7th Grade
,,MONTICELLO MIDDLE SCHOOL,,Wright,96.54,7th Grade
,,HORIZON MIDDLE SCHOOL - EAST,,Clay,98.0,7th Grade
,,PARK CHRISTIAN,,Clay,90.0,7th Grade
,,MOOSE LAKE HIGH SCHOOL,,Carlton,96.97,7th Grade
,,MORA HIGH SCHOOL,,Kanabec,98.0,7th Grade
,,MORRIS AREA SECONDARY,,Stevens,98.0,7th Grade
,,CHIPPEWA MID.,,Ramsey,97.84,7th Grade
,,EDGEWOOD MID.,,Ramsey,96.33,7th Grade
,,HIGHVIEW MID.,,Ramsey,96.14,7th Grade
,,ST JOHN THE BAPTIST,,Ramsey,97.73,7th Grade
,,ST ODILIA,,Ramsey,98.0,7th Grade
,,MOUNTAIN IRON - BUHL HIGH SCHOOL,,St. Louis,97.83,7th Grade
,,MOUNTAIN LAKE SEC.,,Cottonwood,95.45,7th Grade
,,MURRAY COUNTY CENTRAL SEC.,,Murray,98.0,7th Grade
,,BELLAIRE EDUCATION PROGRAM,,Ramsey,95.0,7th Grade
,,KARNER BLUE ELEMENTARY,,Anoka,95.0,7th Grade
,,PANKALO EDUCATION CENTER,,Washington,95.0,7th Grade
,,NRHEG SECONDARY,,Waseca,98.0,7th Grade
,,NASHWAUK SEC.,,Itasca,98.0,7th Grade
,,NEVIS HIGH SCHOOL,,Hubbard,95.56,7th Grade
,,COMPASS ACADEMY,,Hennepin,84.0,7th Grade
,,NEW CENTURY SCHOOL,,Ramsey,84.78,7th Grade
,,NEW CITY SCHOOL,,Hennepin,86.96,7th Grade
,,NEW DISCOVERIES MONTESSORI ELEMENTARY,,Mcleod,92.86,7th Grade
,,NEW HEIGHTS SCHOOL INC.,,Washington,71.43,7th Grade
,,NEW LONDON-SPICER MID.,,Kandiyohi,98.0,7th Grade
,,NEW MILLENNIUM ACADEMY CHARTER SCH,,Hennepin,96.55,7th Grade
,,NEW PRAGUE MID.,,Scott,96.52,7th Grade
,,NEW ULM AREA CATHOLIC SCHOOL,,Brown,87.5,7th Grade
,,NEW ULM MIDDLE SCHOOL,,Brown,98.0,7th Grade
,,ST PAULS LUTHERAN,,Brown,96.77,7th Grade
,,NEW YORK MILLS PUBLIC SCHOOLS,,Otter Tail,98.0,7th Grade
,,NICOLLET SEC.,,Nicollet,95.0,7th Grade
,,NOBLE ACADEMY MIDDLE,,Hennepin,98.0,7th Grade
,,NORMAN COUNTY EAST SEC.,,Norman,95.0,7th Grade
,,NORTH BRANCH MID.,,Chisago,97.07,7th Grade
,,NORTH LAKES ACADEMY - UPPER SCHOOL,,Washington,87.88,7th Grade
,,NORTH METERO FLEX ACADEMY,,Ramsey,95.0,7th Grade
,,JOHN GLENN MIDDLE SCHOOL,,Ramsey,96.88,7th Grade
,,MOUNDS PARK ACADEMY,,Ramsey,96.08,7th Grade
,,SKYVIEW COMMUNITY MID.,,Washington,97.24,7th Grade
,,ST PETER,,Ramsey,95.0,7th Grade
,,NORTHEAST COLLEGE PREP,,Hennepin,77.78,7th Grade
,,NORTHFIELD MID.,,Rice,93.49,7th Grade
,,NORTHLAND SEC.,,Cass,90.0,7th Grade
,,CENTRAL MID.,,Carver,90.79,7th Grade
,,EMANUEL LUTHERAN,,Carver,95.0,7th Grade
,,NOVA CLASSICAL ACADEMY - UPPER SCHOOL,,Ramsey,92.5,7th Grade
,,OAK HILL MONTESSORI COMMUNITY SCHOOL,,Ramsey,80.0,7th Grade
,,OGILVIE PUBLIC SCHOOLS,,Kanabec,85.71,7th Grade
,,ONAMIA HIGH SCHOOL,,Mille Lacs,95.0,7th Grade
,,ORONO MID.,,Hennepin,89.71,7th Grade
,,ORTONVILLE SEC.,,Big Stone,95.74,7th Grade
,,OSAKIS SEC.,,Douglas,90.28,7th Grade
,,279ONLINE LEARNING PROGRAM 6-8,,Hennepin,98.0,7th Grade
,,AVA MARIA ACADEMY,,Hennepin,94.44,7th Grade
,,BROOKLYN MIDDLE,,Hennepin,98.0,7th Grade
,,HERITAGE CHRISTIAN ACADEMY,,Hennepin,90.57,7th Grade
,,MAPLE GROVE MIDDLE SCHOOL,,Hennepin,96.6,7th Grade
,,MARANATHA CHRISTIAN ACADEMY-BROOKLY,,Hennepin,95.35,7th Grade
,,NORTH VIEW MIDDLE SCHOOL,,Hennepin,97.5,7th Grade
,,OSSEO MIDDLE SCHOOL,,Hennepin,96.75,7th Grade
,,ST JOHNS LUTHERAN,,Hennepin,95.0,7th Grade
,,ST VINCENT DE PAUL,,Hennepin,98.0,7th Grade
,,OWATONNA MIDDLE,,Steele,96.89,7th Grade
,,ST MARYS,,Steele,95.0,7th Grade
,,PACT CHARTER SCHOOL SECONDARY,,Anoka,83.47,7th Grade
,,PARK RAPIDS SR.,,Hubbard,90.18,7th Grade
,,PARKERS PRAIRIE HIGH SCHOOL,,Otter Tail,92.86,7th Grade
,,PARNASSUS PREPARATORY SCHOOL,,Hennepin,95.8,7th Grade
,,"PARTNERSHIP ACADEMY, INC",,Hennepin,92.98,7th Grade
,,PAYNESVILLE SECONDARY,,Stearns,93.51,7th Grade
,,PELICAN RAPIDS SEC.,,Otter Tail,92.19,7th Grade
,,PLAINVIEW-ELGIN-MILLVILLE JUNIOR,,Wabasha,96.52,7th Grade
,,PEQUOT LAKES MIDDLE LEVEL,,Crow Wing,88.61,7th Grade
,,PRAIRIE WIND MID.,,Otter Tail,93.33,7th Grade
,,HEALY SEC.,,Morrison,92.63,7th Grade
,,PILLAGER PUBIC SCHOOLS,,Cass,95.24,7th Grade
,,PINE CITY SEC.,,Pine,91.47,7th Grade
,,PINE ISLAND SEC.,,Goodhue,96.12,7th Grade
,,PINE RIVER-BACKUS HIGH SCHOOL 7-12,,Cass,88.24,7th Grade
,,PIPESTONE MID.,,Pipestone,92.41,7th Grade
,,PRAIRIE SEEDS ACADEMY,,Hennepin,96.43,7th Grade
,,PRINCETON MIDDLE 6-8,,Mille Lacs,93.24,7th Grade
,,PRINCETON ONLINE MN K-8,,Mille Lacs,55.56,7th Grade
,,CENTRAL MINNESOTA CHRISTIAN,,Kandiyohi,84.85,7th Grade
,,BAITUL HIKMAH,,Scott,58.82,7th Grade
,,HIDDEN OAKES MIDDLE SCHOOL,,Scott,95.56,7th Grade
,,ST MICHAELS CATHOLIC,,Scott,95.56,7th Grade
,,TWIN OAKS MIDDLE SCHOOL,,Scott,94.66,7th Grade
,,A.I. JEDLICKA MIDDLE SCHOOL,,St. Louis,98.0,7th Grade
,,PRODEO ACADEMY - COLUMBIA HEIGHTS,,Anoka,88.46,7th Grade
,,PRODEO ACADEMY ST PAUL,,Ramsey,87.23,7th Grade
,,QUANTUM STEAM ACADEMY CHARTER SCHOOL,,Ramsey,62.5,7th Grade
,,RANDOLPH SEC.,,Dakota,83.78,7th Grade
,,PONEMAH EL.,,Beltrami,95.0,7th Grade
,,RED LAKE MIDDLE SCHOOL,,Beltrami,93.26,7th Grade
,,RED LAKE COUNTY CENTRAL HIGH,,Red Lake,98.0,7th Grade
,,LAFAYETTE SEC.,,Red Lake,98.0,7th Grade
,,RED ROCK CENTRAL,,Redwood,94.12,7th Grade
,,TWIN BLUFF MID.,,Goodhue,98.0,7th Grade
,,REDWOOD AREA MIDDLE SCHOOL,,Redwood,97.75,7th Grade
,,ST JOHN LUTHERAN,,Redwood,92.31,7th Grade
,,RENVILLE COUNTY WEST PUBLIC SCHOOL #2890,,Renville,98.0,7th Grade
,,BLESSED TRINITY-NICOLLET CAMPUS,,Hennepin,95.0,7th Grade
,,RICHFIELD MIDDLE,,Hennepin,95.73,7th Grade
,,PLYMOUTH MID.,,Hennepin,93.9,7th Grade
,,ROBBINSDALE MIDDLE SCHOOL,,Hennepin,98.0,7th Grade
,,SANDBURG MIDDLE SCHOOL,,Hennepin,93.46,7th Grade
,,THE FAIR SCHOOL,,Hennepin,95.54,7th Grade
,,DAKOTA MIDDLE,,Olmsted,98.0,7th Grade
,,JOHN ADAMS MID.,,Olmsted,96.82,7th Grade
,,KELLOGG MID.,,Olmsted,97.92,7th Grade
,,LINCOLN AT MANN EL.,,Olmsted,97.96,7th Grade
,,MIDDLE SCHOOL ALC,,Olmsted,95.0,7th Grade
,,MNSYNC ONLINE ELEMENTARY,,Olmsted,92.0,7th Grade
,,ROCHESTER CENTRAL LUTHERAN,,Olmsted,97.62,7th Grade
,,SCHAEFFER ACADEMY,,Olmsted,88.89,7th Grade
,,ST FRANCIS,,Olmsted,98.0,7th Grade
,,ST JOHN,,Olmsted,98.0,7th Grade
,,WILLOW CREEK MID.,,Olmsted,97.41,7th Grade
,,ROCHESTER MATH AND SCIENCE ACADEMY,,Olmsted,81.25,7th Grade
,,MARQUETTE,,St. Louis,85.0,7th Grade
,,ROCK RIDGE SECONDARY,,St. Louis,95.32,7th Grade
,,ROCKFORD MID.,,Wright,89.74,7th Grade
,,ROCORI MID.,,Stearns,88.61,7th Grade
,,ROSEAU SEC.,,Roseau,97.78,7th Grade
,,BLACK HAWK MID.,,Dakota,96.95,7th Grade
,,DAKOTA HILLS MID.,,Dakota,97.07,7th Grade
,,FAITHFUL SHEPHERD CATHOLIC,,Dakota,95.0,7th Grade
,,FALCON RIDGE MID.,,Dakota,96.62,7th Grade
,,FIRST BAPTIST,,Dakota,82.61,7th Grade
,,GOOD SHEPHERD LUTHERAN,,Dakota,81.82,7th Grade
,,ROSEMOUNT MID.,,Dakota,97.12,7th Grade
,,SCOTT HIGHLANDS MID.,,Dakota,95.99,7th Grade
,,ST JOSEPHS CATHOLIC,,Dakota,95.0,7th Grade
,,TRINITY SCHOOL AT RIVER RIDGE,,Dakota,80.95,7th Grade
,,VALLEY MID.,,Dakota,96.06,7th Grade
,,HAND IN HAND CHRISTIAN MONTESSORI,,Ramsey,66.67,7th Grade
,,KING OF KINGS LUTHERAN,,Ramsey,90.91,7th Grade
,,MINNESOTA WALDORF,,Ramsey,73.33,7th Grade
,,NORTH HEIGHTS CHRISTIAN ACADEMY,,Ramsey,93.55,7th Grade
,,PARKVIEW CENTER EL.,,Ramsey,97.78,7th Grade
,,ROSEVILLE AREA MID.,,Ramsey,97.12,7th Grade
,,ST JEROME,,Ramsey,95.0,7th Grade
,,ST JOHN SCHOOL OF LITTLE CANADA,,Ramsey,95.0,7th Grade
,,ST ROSE OF LIMA,,Ramsey,89.47,7th Grade
,,ROTHSAY PUBLIC SCHOOLS,,Wilkin,83.33,7th Grade
,,ROUND LAKE-BREWSTER PUBLIC SCHOOLS,,Nobles,93.1,7th Grade
,,ROYALTON SEC.,,Morrison,96.88,7th Grade
,,RTR PUBLIC SCHOOL,,Lincoln,95.92,7th Grade
,,RUSHFORD-PETERSON MID.,,Fillmore,97.73,7th Grade
,,SARTELL MIDDLE SCHOOL,,Stearns,95.75,7th Grade
,,SAUK CENTRE JR.,,Stearns,96.7,7th Grade
,,SAUK RAPIDS - RICE MIDDLE SCHOOL,,Benton,97.2,7th Grade
,,SCHOOLCRAFT LEARNING COMMUNITY,,Beltrami,98.0,7th Grade
,,SCITECH ACADEMY CHARTER SCHOOL,,Hennepin,75.0,7th Grade
,,SEBEKA SEC.,,Wadena,95.0,7th Grade
,,SEJONG ACADEMY HIGH SCHOOL,,Ramsey,88.89,7th Grade
,,SEVEN HILLS PREP ACADEMY - UPPER,,Hennepin,94.78,7th Grade
,,SHAKOPEE AREA CATHOLIC,,Scott,94.64,7th Grade
,,SHAKOPEE EAST MIDDLE SCHOOL,,Scott,89.38,7th Grade
,,SHAKOPEE WEST MIDDLE SCHOOL,,Scott,90.0,7th Grade
,,SIBLEY EAST JR HIGH,,Sibley,98.0,7th Grade
,,SLEEPY EYE SEC.,,Brown,96.67,7th Grade
,,ST MARYS CATHOLIC,,Brown,95.0,7th Grade
,,SOJOURNER TRUTH ACADEMY,,Hennepin,81.82,7th Grade
,,"NORTHOME, SECONDARY",,Koochiching,95.0,7th Grade
,,SOUTH ST. PAUL SEC.,,Dakota,97.78,7th Grade
,,COTTAGE GROVE MIDDLE,,Washington,95.87,7th Grade
,,LAKE MIDDLE,,Washington,97.78,7th Grade
,,NEW LIFE ACADEMY,,Washington,89.8,7th Grade
,,OLTMAN JR.,,Washington,98.0,7th Grade
,,SAINT AMBROSE OF WOODBURY,,Washington,98.0,7th Grade
,,WOODBURY MIDDLE,,Washington,98.0,7th Grade
,,SACRED HEART,,Mower,95.0,7th Grade
,,SOUTHLAND MID.,,Mower,93.1,7th Grade
,,SW METRO LEVEL 4 PROGRAMS,,Carver,52.38,7th Grade
,,SW METRO ONLINE LEARNING,,Carver,50.0,7th Grade
,,SPRING GROVE PUBLIC SCHOOLS,,Houston,95.0,7th Grade
,,AVAIL ACADEMY K-8,,Anoka,85.0,7th Grade
,,LIGHTHOUSE SECONDARY,,Anoka,95.0,7th Grade
,,WESTWOOD MID.,,Anoka,94.55,7th Grade
,,SPRINGFIELD PUBLIC SCHOOL,,Brown,98.0,7th Grade
,,ST CROIX PREPARATORY ACADEMY,,Washington,91.58,7th Grade
,,ST CHARLES BORROMEO,,Hennepin,89.29,7th Grade
