Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
10422,Public School,Antelope Trails Elementary School,,El Paso,87.69,All ages
10428,Public School,Aragon Elementary School,,El Paso,77.94,Kindergarten
10428,Public School,Aragon Elementary School,,El Paso,88.6,All ages
10452,Public School,Aspen Valley Campus,,El Paso,93.46,All ages
10455,Public School,Atlas Preparatory High School,,El Paso,95.42,All ages
10456,Public School,Audubon Elementary School,,El Paso,73.81,Kindergarten
10456,Public School,Audubon Elementary School,,El Paso,81.78,All ages
10473,Public School,Banning Lewis Ranch Academy,,El Paso,84.03,Kindergarten
10473,Public School,Banning Lewis Ranch Academy,,El Paso,91.14,All ages
10489,Public School,Bear Creek Elementary School,,El Paso,90.12,Kindergarten
10489,Public School,Bear Creek Elementary School,,El Paso,95.53,All ages
10495,Private School,Rocky Mountain Montessori Academy,,El Paso,50,Kindergarten
10495,Private School,Rocky Mountain Montessori Academy,,El Paso,92.31,All ages
10558,Public School,Bricker Elementary School,,El Paso,84.62,Kindergarten
10558,Public School,Bricker Elementary School,,El Paso,90.42,All ages
10566,Public School,Bristol Elementary School,,El Paso,71.43,Kindergarten
10566,Public School,Bristol Elementary School,,El Paso,91.54,All ages
10567,Public School,Broadmoor Elementary School,,El Paso,94.87,Kindergarten
10567,Public School,Broadmoor Elementary School,,El Paso,96.9,All ages
10579,Public School,Buena Vista Elementary School,,El Paso,70,Kindergarten
10579,Public School,Buena Vista Elementary School,,El Paso,76.47,All ages
10593,Public School,Calhan Elementary School,,El Paso,79.31,Kindergarten
10593,Public School,Calhan Elementary School,,El Paso,88.95,All ages
10594,Public School,Calhan High School,,El Paso,90.84,All ages
10595,Public School,Calhan Middle School,,El Paso,85.71,All ages
10618,Public School,Carmel Middle School,,El Paso,72.41,Kindergarten
10618,Public School,Carmel Middle School,,El Paso,82.78,All ages
10622,Public School,Carson Middle School,,El Paso,92.31,All ages
10623,Public School,Carver Elementary School,,El Paso,60,Kindergarten
10623,Public School,Carver Elementary School,,El Paso,81.64,All ages
10645,Public School,Centennial Elementary School,,El Paso,88.14,Kindergarten
10645,Public School,Centennial Elementary School,,El Paso,88.45,All ages
10663,Public School,Challenger Middle School,,El Paso,95.59,All ages
10682,Public School,Cheyenne Mountain High School,,El Paso,95.86,All ages
10683,Public School,Cheyenne Mountain Junior High School,,El Paso,95.2,All ages
10686,Public School,Chinook Trail Elementary School,,El Paso,94.51,Kindergarten
10686,Public School,Chinook Trail Elementary School,,El Paso,94.59,All ages
10687,Public School,Chipeta Elementary School,,El Paso,81.93,Kindergarten
10687,Public School,Chipeta Elementary School,,El Paso,90.82,All ages
10694,Public School,Civa Charter Academy,,El Paso,91.53,All ages
10713,Private School,Colo Springs Christian School - Main Campus,,El Paso,83.33,Kindergarten
10713,Private School,Colo Springs Christian School - Main Campus,,El Paso,86.95,All ages
10724,Public School,Colorado School For The Deaf And Blind,,El Paso,100,Kindergarten
10724,Public School,Colorado School For The Deaf And Blind,,El Paso,95.49,All ages
10725,Public School,Colorado Springs Charter Academy Elementary,,El Paso,93.33,Kindergarten
10725,Public School,Colorado Springs Charter Academy Elementary,,El Paso,90.79,All ages
10726,Public School,Colorado Early Colleges - Colorado Springs,,El Paso,87.22,All ages
10733,Public School,Columbia Elementary School,,El Paso,73.21,Kindergarten
10733,Public School,Columbia Elementary School,,El Paso,78.44,All ages
10761,Public School,Coronado High School,,El Paso,91.18,All ages
10763,Private School,Corpus Christi Catholic School,,El Paso,94.12,Kindergarten
10763,Private School,Corpus Christi Catholic School,,El Paso,96.13,All ages
10849,Public School,Discovery Canyon Campus Elementary School,,El Paso,88.24,Kindergarten
10849,Public School,Discovery Canyon Campus Elementary School,,El Paso,94.66,All ages
10850,Public School,Discovery Canyon Campus High School,,El Paso,95.51,All ages
10851,Public School,Discovery Canyon Campus Middle School,,El Paso,93.54,All ages
10852,Public School,Discovery High School,,El Paso,93.42,All ages
10854,Private School,Divine Redeemer Catholic School,,El Paso,100,Kindergarten
10854,Private School,Divine Redeemer Catholic School,,El Paso,94.41,All ages
10855,Public School,Doherty High School,,El Paso,91.18,All ages
10863,Public School,Douglass Valley Elementary School,,El Paso,56.36,Kindergarten
10863,Public School,Douglass Valley Elementary School,,El Paso,78.22,All ages
10900,Public School,Eagleside Elementary School,,El Paso,97.44,Kindergarten
10900,Public School,Eagleside Elementary School,,El Paso,92.11,All ages
10903,Public School,Eagleview Middle School,,El Paso,94.41,All ages
10905,Public School,Odyssey High School/Early College & Career Options,,El Paso,94.7,All ages
10921,Public School,Edison Elementary School-Edison,,El Paso,100,Kindergarten
10921,Public School,Edison Elementary School-Edison,,El Paso,100,All ages
10922,Public School,Edison Elementary School-Colorado Springs,,El Paso,58.14,Kindergarten
10922,Public School,Edison Elementary School-Colorado Springs,,El Paso,80.63,All ages
10924,Public School,Edison Junior-Senior High School,,El Paso,92.86,All ages
10927,Public School,Edith Wolford Elementary School,,El Paso,91.89,Kindergarten
10927,Public School,Edith Wolford Elementary School,,El Paso,89.91,All ages
10943,Public School,Ellicott Elementary School,,El Paso,88.24,Kindergarten
10943,Public School,Ellicott Elementary School,,El Paso,90.93,All ages
10944,Public School,Ellicott Middle School,,El Paso,93.6,All ages
10945,Public School,Ellicott Senior High School,,El Paso,92.19,All ages
10968,Public School,Evans International Elementary School,,El Paso,94.81,Kindergarten
10968,Public School,Evans International Elementary School,,El Paso,95.69,All ages
10976,Public School,Explorer Elementary School,,El Paso,78.69,Kindergarten
10976,Public School,Explorer Elementary School,,El Paso,89.67,All ages
10986,Public School,Falcon Elementary School,,El Paso,95.24,Kindergarten
10986,Public School,Falcon Elementary School,,El Paso,96.14,All ages
10987,Public School,Falcon High School,,El Paso,96.85,All ages
10989,Public School,Falcon Middle School,,El Paso,96.76,All ages
10996,Private School,Ellicott Baptist School,,El Paso,100,Kindergarten
10996,Private School,Ellicott Baptist School,,El Paso,80,All ages
11015,Public School,Foothills Elementary School,,El Paso,87.1,Kindergarten
11015,Public School,Foothills Elementary School,,El Paso,91.82,All ages
11029,Public School,Fountain Middle School,,El Paso,95.51,All ages
11030,Private School,Fountain Valley School Of Colorado,,El Paso,93.06,All ages
11031,Public School,Fountain-Fort Carson High School,,El Paso,57.84,All ages
11037,Public School,Fox Meadow Middle School,,El Paso,85.47,All ages
11046,Public School,Freedom Elementary School,,El Paso,82.81,Kindergarten
11046,Public School,Freedom Elementary School,,El Paso,82.61,All ages
11048,Public School,Fremont Elementary School,,El Paso,65.45,Kindergarten
11048,Public School,Fremont Elementary School,,El Paso,80.86,All ages
11051,Public School,French Elementary School,,El Paso,84.15,Kindergarten
11051,Public School,French Elementary School,,El Paso,90.44,All ages
11056,Public School,BOCES East,,El Paso,91.67,All ages
11057,Public School,Frontier Elementary School,,El Paso,70.37,Kindergarten
11057,Public School,Frontier Elementary School,,El Paso,81.57,All ages
11067,Public School,Galileo School Of Math And Science,,El Paso,80.81,All ages
11080,Public School,Giberson Elementary School,,El Paso,2.17,Kindergarten
11080,Public School,Giberson Elementary School,,El Paso,70.91,All ages
11095,Public School,Colorado International Language Academy,,El Paso,70.73,Kindergarten
11095,Public School,Colorado International Language Academy,,El Paso,72.53,All ages
11099,Public School,Globe Charter School,,El Paso,77.78,Kindergarten
11099,Public School,Globe Charter School,,El Paso,87.88,All ages
11103,Public School,Gold Camp Elementary School,,El Paso,87.04,Kindergarten
11103,Public School,Gold Camp Elementary School,,El Paso,94.25,All ages
11127,Public School,Grant Elementary School,,El Paso,69.81,Kindergarten
11127,Public School,Grant Elementary School,,El Paso,74.71,All ages
11152,Public School,Hanover Junior-Senior High School,,El Paso,79.45,All ages
11157,Public School,Harrison High School,,El Paso,92.69,All ages
11171,Public School,Henry Elementary School,,El Paso,75,Kindergarten
11171,Public School,Henry Elementary School,,El Paso,86.82,All ages
11183,Public School,High Plains Elementary School,,El Paso,69.44,Kindergarten
11183,Public School,High Plains Elementary School,,El Paso,83.33,All ages
11210,Public School,Holmes Middle School,,El Paso,87.98,All ages
11220,Private School,Home School Enrichment Academy,,El Paso,50,Kindergarten
11220,Private School,Home School Enrichment Academy,,El Paso,72.79,All ages
11232,Public School,Horizon Middle School,,El Paso,97.21,All ages
11238,Public School,Howbert Elementary School,,El Paso,76.19,Kindergarten
11238,Public School,Howbert Elementary School,,El Paso,83.68,All ages
11251,Public School,Grand Peak Academy,,El Paso,72.22,Kindergarten
11251,Public School,Grand Peak Academy,,El Paso,90.79,All ages
11272,Public School,Jack Swigert Aerospace Academy,,El Paso,85.65,All ages
11274,Public School,Jackson Elementary School,,El Paso,45.9,Kindergarten
11274,Public School,Jackson Elementary School,,El Paso,61.47,All ages
11275,Public School,James Irwin Charter Academy - Howard Campus,,El Paso,85.11,Kindergarten
11275,Public School,James Irwin Charter Academy - Howard Campus,,El Paso,92.83,All ages
11276,Public School,James Irwin Charter Elementary School - Astrozon,,El Paso,98.95,Kindergarten
11276,Public School,James Irwin Charter Elementary School - Astrozon,,El Paso,97.01,All ages
11277,Public School,James Irwin Charter High School,,El Paso,97.79,All ages
11278,Public School,James Irwin Charter Middle School,,El Paso,96.87,All ages
11279,Public School,James Madison Charter Academy School,,El Paso,46.15,Kindergarten
11279,Public School,James Madison Charter Academy School,,El Paso,88.78,All ages
11281,Public School,Janitell Junior High School,,El Paso,92.5,All ages
11292,Public School,Jenkins Middle School,,El Paso,92.16,All ages
11302,Public School,Jordahl Elementary School,,El Paso,80,Kindergarten
11302,Public School,Jordahl Elementary School,,El Paso,89.13,All ages
11316,Public School,Keller Elementary School,,El Paso,80.95,Kindergarten
11316,Public School,Keller Elementary School,,El Paso,88.69,All ages
11328,Public School,King Elementary School-Colorado Springs,,El Paso,91.11,Kindergarten
11328,Public School,King Elementary School-Colorado Springs,,El Paso,83.76,All ages
11339,Public School,Widefield Elementary School of The Arts,,El Paso,86.15,Kindergarten
11339,Public School,Widefield Elementary School of The Arts,,El Paso,87.39,All ages
11340,Public School,Widefield High School,,El Paso,94.62,All ages
11344,Public School,Wildflower Elementary School,,El Paso,77.08,Kindergarten
11344,Public School,Wildflower Elementary School,,El Paso,84.12,All ages
11353,Public School,Wilson Elementary School,,El Paso,81.4,Kindergarten
11353,Public School,Wilson Elementary School,,El Paso,76.51,All ages
11368,Public School,Woodmen Hills Elementary School,,El Paso,89.13,Kindergarten
11368,Public School,Woodmen Hills Elementary School,,El Paso,95.24,All ages
11369,Public School,Woodmen-Roberts Elementary School,,El Paso,89.83,Kindergarten
11369,Public School,Woodmen-Roberts Elementary School,,El Paso,95.61,All ages
11387,Private School,Evangelical Christian Academy - Secondary Campus,,El Paso,88.24,All ages
11454,Private School,St. Peter Catholic School,,El Paso,84.21,Kindergarten
11454,Private School,St. Peter Catholic School,,El Paso,89.22,All ages
11525,Child Care/Preschool,St. Peter's Early Childhood Education Center,,El Paso,92.5,Child Care/Preschool
11553,Child Care/Preschool,Stetson Hills Preschool Program,,El Paso,97.26,Child Care/Preschool
11560,Child Care/Preschool,Stratton Meadows Elementary Preschool (Cpcd),,El Paso,91.67,Child Care/Preschool
11589,Child Care/Preschool,Tatum Cpcd Preschool,,El Paso,88.89,Child Care/Preschool
11619,Child Care/Preschool,The Colorado Springs School Preschool,,El Paso,100,Child Care/Preschool
11620,Child Care/Preschool,Young Scholars Academy,,El Paso,98.86,Child Care/Preschool
11626,Child Care/Preschool,The Da Vinci Academy Preschool,,El Paso,100,Child Care/Preschool
11675,Child Care/Preschool,The Preschool Program At St Paul Catholic School,,El Paso,88.57,Child Care/Preschool
11678,Child Care/Preschool,The Springs Comm. Church Preschool,,El Paso,80.79,Child Care/Preschool
11680,Child Care/Preschool,The Sunshine House - 6910 Wills Drive,,El Paso,95.15,Child Care/Preschool
11710,Child Care/Preschool,Colorado Children's Academy - 1840 E Boulder St,,El Paso,98.39,Child Care/Preschool
11719,Child Care/Preschool,Tri Lakes Community Preschool,,El Paso,90.48,Child Care/Preschool
11732,Child Care/Preschool,Turman Elementary Preschool (Cpcd),,El Paso,99.21,Child Care/Preschool
11742,Child Care/Preschool,USAA Child Development Center,,El Paso,98.55,Child Care/Preschool
11743,Child Care/Preschool,Ute Pass Community Preschool,,El Paso,90,Child Care/Preschool
11759,Child Care/Preschool,Creative Play Centers & Adventure Clubs,,El Paso,88.24,Child Care/Preschool
11764,Child Care/Preschool,Vista Kids Preschool,,El Paso,77.27,Child Care/Preschool
11787,Child Care/Preschool,Weikel Elementary Preschool,,El Paso,93.95,Child Care/Preschool
11794,Child Care/Preschool,West Elementary Preschool,,El Paso,91.67,Child Care/Preschool
11881,Child Care/Preschool,Ascension Children's Learning Center,,El Paso,90,Child Care/Preschool
11918,Child Care/Preschool,Bear Creek Early Child Hood Center,,El Paso,94.19,Child Care/Preschool
11937,Child Care/Preschool,Bethel Lutheran Preschool Of Colorado Springs,,El Paso,93.55,Child Care/Preschool
11954,Child Care/Preschool,Blue Skies Exploration Academy,,El Paso,83.04,Child Care/Preschool
11958,Child Care/Preschool,Golden Mountain Montessori Preschool,,El Paso,93.75,Child Care/Preschool
11974,Child Care/Preschool,Briargate Preschool,,El Paso,87.5,Child Care/Preschool
11998,Child Care/Preschool,Broadmoor Community Preschool,,El Paso,100,Child Care/Preschool
12005,Child Care/Preschool,Buena Vista Elementary Preschool,,El Paso,90,Child Care/Preschool
12033,Child Care/Preschool,Calhan Rjt 1 Preschool,,El Paso,86.36,Child Care/Preschool
12037,Child Care/Preschool,Calvary Preschool,,El Paso,94.51,Child Care/Preschool
12044,Child Care/Preschool,Canon Preschool,,El Paso,93.94,Child Care/Preschool
12052,Child Care/Preschool,Carver Elementary Preschool (Cpcd),,El Paso,96.55,Child Care/Preschool
12087,Child Care/Preschool,Chamberlin Cpcd Child Care Center,,El Paso,95.31,Child Care/Preschool
12166,Child Care/Preschool,Colorado College Csb Children's Center,,El Paso,100,Child Care/Preschool
12167,Child Care/Preschool,Colorado School For The Deaf And The Blind,,El Paso,88.89,Child Care/Preschool
12183,Child Care/Preschool,Conrad Early Learning Center (Cpcd),,El Paso,100,Child Care/Preschool
12189,Child Care/Preschool,Corpus Christi Catholic Preschool,,El Paso,86.67,Child Care/Preschool
12201,Child Care/Preschool,Cpcd Head Start Fort Carson Center,,El Paso,93.48,Child Care/Preschool
12217,Child Care/Preschool,Creekside Kids Inc.,,El Paso,90,Child Care/Preschool
12251,Child Care/Preschool,Discovery Canyon Preschool,,El Paso,90.91,Child Care/Preschool
12258,Child Care/Preschool,Discovery Trails Early Learning Academy,,El Paso,91.3,Child Care/Preschool
12260,Child Care/Preschool,Antelope Trails Elementary Preschool,,El Paso,100,Child Care/Preschool
12263,Child Care/Preschool,Divine Redeemer Catholic Preschool,,El Paso,91.89,Child Care/Preschool
12409,Child Care/Preschool,Howbert Elementary Preschool,,El Paso,82.61,Child Care/Preschool
12411,Child Care/Preschool,Henry Elementary Preschool,,El Paso,65.96,Child Care/Preschool
12412,Child Care/Preschool,Stratton Elementary Preschool,,El Paso,70,Child Care/Preschool
12414,Child Care/Preschool,Madison Elementary Preschool,,El Paso,84.91,Child Care/Preschool
12417,Child Care/Preschool,Penrose Elementary Preschool,,El Paso,88.89,Child Care/Preschool
12417,Child Care/Preschool,Penrose Elementary Preschool,,El Paso,87.04,Kindergarten
12418,Child Care/Preschool,Jackson Elementary Preschool,,El Paso,56.76,Child Care/Preschool
12419,Child Care/Preschool,Scott Elementary Preschool,,El Paso,83.33,Child Care/Preschool
12422,Child Care/Preschool,John J. Audubon Elementary Preschool,,El Paso,84.09,Child Care/Preschool
12423,Child Care/Preschool,Freedom Elementary Preschool,,El Paso,66.67,Child Care/Preschool
12425,Child Care/Preschool,Monroe Elementary Preschool,,El Paso,45.24,Child Care/Preschool
12426,Child Care/Preschool,Rudy Elementary Preschool,,El Paso,88.89,Child Care/Preschool
12430,Child Care/Preschool,Trailblazer Elementary Preschool,,El Paso,75,Child Care/Preschool
12433,Child Care/Preschool,Early Connections @ Antlers Place,,El Paso,95.52,Child Care/Preschool
12435,Child Care/Preschool,Early Connections @ Day Nursery,,El Paso,93.18,Child Care/Preschool
12436,Child Care/Preschool,Sand Creek Cpcd,,El Paso,100,Child Care/Preschool
12437,Child Care/Preschool,Early Connections @ South Chelton,,El Paso,95.16,Child Care/Preschool
12460,Child Care/Preschool,Edith Wolford Preschool,,El Paso,97.22,Child Care/Preschool
12470,Child Care/Preschool,Ellicott Preschool,,El Paso,97.12,Child Care/Preschool
12482,Child Care/Preschool,Evans Elementary Preschool (Cpcd),,El Paso,93.33,Child Care/Preschool
12490,Child Care/Preschool,Explorer Elementary Preschool,,El Paso,89.19,Child Care/Preschool
12501,Child Care/Preschool,Falcon Elementary Preschool (Cpcd),,El Paso,93.33,Child Care/Preschool
12505,Child Care/Preschool,Family Center For Learning,,El Paso,87.18,Child Care/Preschool
12511,Child Care/Preschool,Fellowship Of The Rockies Preschool,,El Paso,90,Child Care/Preschool
12529,Child Care/Preschool,First United Methodist Church's Preschool,,El Paso,94.23,Child Care/Preschool
12566,Child Care/Preschool,Frontier Elementary Preschool,,El Paso,94,Child Care/Preschool
12577,Child Care/Preschool,Gateway Preschool And Child Care,,El Paso,92.54,Child Care/Preschool
12583,Child Care/Preschool,Giberson Elementary Preschool (Cpcd),,El Paso,98.53,Child Care/Preschool
12614,Child Care/Preschool,Grant Elementary Preschool (Cpcd),,El Paso,100,Child Care/Preschool
12621,Child Care/Preschool,Greenshade Schools Inc,,El Paso,100,Child Care/Preschool
12631,Child Care/Preschool,Handprints Early Education Center,,El Paso,64.41,Child Care/Preschool
12659,Child Care/Preschool,High Plains Elementary Preschool,,El Paso,95.65,Child Care/Preschool
12679,Child Care/Preschool,Holy Apostles Preschool,,El Paso,97.5,Child Care/Preschool
12681,Child Care/Preschool,Holy Cross Lutheran Preschool,,El Paso,96.67,Child Care/Preschool
12691,Child Care/Preschool,Hope Montessori Academy - 2041 Chuckwagon Road,,El Paso,96.18,Child Care/Preschool
12691,Child Care/Preschool,Hope Montessori Academy - 2041 Chuckwagon Road,,El Paso,100,Kindergarten
12692,Child Care/Preschool,Hope Montessori Academy - 6353 Stetson Hills Boulevard,,El Paso,95.49,Child Care/Preschool
12692,Child Care/Preschool,Hope Montessori Academy - 6353 Stetson Hills Boulevard,,El Paso,100,Kindergarten
12693,Child Care/Preschool,Hope Montessori Academy - 18075 Minglewood Trail,,El Paso,7.37,Child Care/Preschool
12693,Child Care/Preschool,Hope Montessori Academy - 18075 Minglewood Trail,,El Paso,100,Kindergarten
12694,Child Care/Preschool,Hope Montessori Academy - 7312 McLaughlin Road,,El Paso,100,Child Care/Preschool
12694,Child Care/Preschool,Hope Montessori Academy - 7312 McLaughlin Road,,El Paso,100,Kindergarten
12754,Child Care/Preschool,Junior Academy,,El Paso,88.89,Child Care/Preschool
12780,Child Care/Preschool,Kids Corner,,El Paso,92.11,Child Care/Preschool
12797,Child Care/Preschool,Kilmer Pre-school,,El Paso,96.88,Child Care/Preschool
12805,Child Care/Preschool,Cheyenne Meadows KinderCare,,El Paso,98.81,Child Care/Preschool
12808,Child Care/Preschool,Mountain Shadows KinderCare,,El Paso,13.27,Child Care/Preschool
12815,Child Care/Preschool,Vickers KinderCare,,El Paso,95.29,Child Care/Preschool
12818,Child Care/Preschool,Northwoods KinderCare - 7035 Lexington Drive,,El Paso,93.81,Child Care/Preschool
12819,Child Care/Preschool,Mesa KinderCare - 1204 Mesa Road,,El Paso,100,Child Care/Preschool
12823,Child Care/Preschool,Stetson Hills KinderCare - 5797 Jackpot Drive,,El Paso,95,Child Care/Preschool
12850,Child Care/Preschool,La Petite Academy of Colorado Springs - 2760 Purgatory Drive,,El Paso,93.55,Child Care/Preschool
12939,Child Care/Preschool,Little Sprouts Learning Center,,El Paso,100,Child Care/Preschool
12980,Child Care/Preschool,Manitou Springs Dist 14 Preschool,,El Paso,85.19,Child Care/Preschool
12988,Child Care/Preschool,Mark Twain Elementary Preschool (Cpcd),,El Paso,96.3,Child Care/Preschool
12993,Child Care/Preschool,Mccoy & Little John Center,,El Paso,100,Child Care/Preschool
13007,Child Care/Preschool,Meridian Ranch Preschool,,El Paso,100,Child Care/Preschool
13007,Child Care/Preschool,Meridian Ranch Preschool,,El Paso,91.92,Kindergarten
13015,Child Care/Preschool,Miami-Yoder Preschool,,El Paso,80,Child Care/Preschool
13030,Child Care/Preschool,Monroe Cpcd Preschool,,El Paso,100,Child Care/Preschool
13035,Child Care/Preschool,Monterey Elementary Preschool (Cpcd),,El Paso,96.43,Child Care/Preschool
13059,Child Care/Preschool,Monument Academy Preschool,,El Paso,90.57,Child Care/Preschool
13112,Child Care/Preschool,Widefield School District 3 Preschool (Cpcd),,El Paso,96.3,Child Care/Preschool
13115,Child Care/Preschool,Widefield District Preschool,,El Paso,95.35,Child Care/Preschool
13122,Child Care/Preschool,Widefield Parks And Recreation ECE,,El Paso,96.52,Child Care/Preschool
13134,Child Care/Preschool,Wilson Christian Preschool,,El Paso,95.83,Child Care/Preschool
13135,Child Care/Preschool,Wilson Elementary Preschool,,El Paso,25,Child Care/Preschool
13147,Child Care/Preschool,Woodmen Hills Elementary Preschool,,El Paso,94.74,Child Care/Preschool
13147,Child Care/Preschool,Woodmen Hills Elementary Preschool,,El Paso,89.13,Kindergarten
13148,Child Care/Preschool,Woodmen Roberts Special Needs Preschool,,El Paso,100,Child Care/Preschool
13170,Child Care/Preschool,Zach's Place,,El Paso,92.68,Child Care/Preschool
13178,Child Care/Preschool,Oak Creek Elementary Preschool (CPCD),,El Paso,89.36,Child Care/Preschool
13181,Child Care/Preschool,Odyssey Preschool,,El Paso,96.55,Child Care/Preschool
13249,Child Care/Preschool,Pikes Peak Christian Preschool,,El Paso,87.83,Child Care/Preschool
13249,Child Care/Preschool,Pikes Peak Christian Preschool,,El Paso,94.44,Kindergarten
13250,Child Care/Preschool,Pikes Peak Elementary Preschool (Cpcd),,El Paso,98.08,Child Care/Preschool
13251,Child Care/Preschool,Pikes Peak Comm Coll cpcd Child Dev Ctr,,El Paso,93.88,Child Care/Preschool
13254,Child Care/Preschool,Pikes Peak School Of Expeditionary Learning Preschool,,El Paso,94.12,Child Care/Preschool
13264,Child Care/Preschool,Pleasant Valley Baptist Church Preschool,,El Paso,90.24,Child Care/Preschool
13288,Child Care/Preschool,Preschool Partners,,El Paso,68.97,Child Care/Preschool
13289,Child Care/Preschool,Preschool Partners Pccc Youth,,El Paso,81.82,Child Care/Preschool
13336,Child Care/Preschool,Queen Palmer Elementary Preschool (Cpcd),,El Paso,95.24,Child Care/Preschool
13345,Child Care/Preschool,Ranch Creek Elementary Preschool,,El Paso,95.83,Child Care/Preschool
13358,Child Care/Preschool,Remington Preschool,,El Paso,98.11,Child Care/Preschool
13392,Child Care/Preschool,Rock Of Ages Lutheran Child Care Ctr,,El Paso,100,Child Care/Preschool
13393,Child Care/Preschool,Rockrimmon Christian Preschool,,El Paso,83.61,Child Care/Preschool
13407,Child Care/Preschool,Rocky Mountain Montessori Academy Preschool,,El Paso,97.06,Child Care/Preschool
13408,Child Care/Preschool,Rogers Elementary Preschool,,El Paso,61.9,Child Care/Preschool
13414,Child Care/Preschool,Ruth Washburn Coop Nursery School,,El Paso,90.35,Child Care/Preschool
13472,Child Care/Preschool,Sidewalk's End Montessori School,,El Paso,92.31,Child Care/Preschool
13472,Child Care/Preschool,Sidewalk's End Montessori School,,El Paso,100,Kindergarten
13518,Child Care/Preschool,Springs Ranch Preschool Program,,El Paso,95.92,Child Care/Preschool
13534,Private School,Colorado Military Academy,,El Paso,86.05,Kindergarten
13534,Private School,Colorado Military Academy,,El Paso,91.49,All ages
13535,Child Care/Preschool,Hunt CPCD,,El Paso,93.88,Child Care/Preschool
13536,Child Care/Preschool,Wasson CPCD,,El Paso,92,Child Care/Preschool
13538,Child Care/Preschool,King Elementary Preschool,,El Paso,40.43,Child Care/Preschool
13539,Child Care/Preschool,Helen Keller Preschool,,El Paso,55.1,Child Care/Preschool
13540,Child Care/Preschool,Martinez Elementary Preschool,,El Paso,60.87,Child Care/Preschool
13545,Child Care/Preschool,Grand Peak Academy Preschool,,El Paso,100,Child Care/Preschool
13552,Child Care/Preschool,Shining Stars Learning Center,,El Paso,78.95,Child Care/Preschool
13555,Public School,Banning Lewis Preparatory Academy,,El Paso,93.56,All ages
13561,Child Care/Preschool,Columbia Elementary Preschool,,El Paso,76.19,Child Care/Preschool
13563,Child Care/Preschool,Ridgeview Preschool,,El Paso,38.67,Child Care/Preschool
13588,Public School,School of Excellence,,El Paso,84.21,All ages
13589,Child Care/Preschool,Chipeta Elementary Preschool,,El Paso,91.67,Child Care/Preschool
13595,Public School,Cheyenne Mountain Elementary,,El Paso,100,Kindergarten
13595,Public School,Cheyenne Mountain Elementary,,El Paso,98.47,All ages
13613,Child Care/Preschool,McAuliffe Elementary Preschool,,El Paso,91.07,Child Care/Preschool
13613,Child Care/Preschool,McAuliffe Elementary Preschool,,El Paso,75,Kindergarten
13636,Public School,Academy ACL Charter School,,El Paso,78.26,Kindergarten
13636,Public School,Academy ACL Charter School,,El Paso,80.65,All ages
13653,Private School,Evangelical Christian Academy - Elementary Campus,,El Paso,71.43,Kindergarten
13653,Private School,Evangelical Christian Academy - Elementary Campus,,El Paso,81.03,All ages
13693,Child Care/Preschool,Fremont Elementary Preschool,,El Paso,64.1,Child Care/Preschool
13707,Public School,ALLIES,,El Paso,95,All ages
13743,Child Care/Preschool,Once Upon a Childcare - Garden of The Gods,,El Paso,98.86,Child Care/Preschool
13746,Child Care/Preschool,Rocky Mountain Classical Academy Preschool,,El Paso,90.27,Child Care/Preschool
13754,Child Care/Preschool,Bennett Ranch Preschool,,El Paso,100,Child Care/Preschool
13766,Public School,Legacy Peak Elementary School,,El Paso,86.96,Kindergarten
13766,Public School,Legacy Peak Elementary School,,El Paso,91.1,All ages
13767,Child Care/Preschool,Legacy Peak Elementary Preschool,,El Paso,88.89,Child Care/Preschool
13775,Public School,Bennett Ranch Elementary School,,El Paso,83.33,Kindergarten
13775,Public School,Bennett Ranch Elementary School,,El Paso,94.66,All ages
13779,Public School,Liberty Tree Academy,,El Paso,95.92,Kindergarten
13779,Public School,Liberty Tree Academy,,El Paso,90.15,All ages
13783,Public School,New Summit Charter Academy,,El Paso,74.12,Kindergarten
13783,Public School,New Summit Charter Academy,,El Paso,83.81,All ages
13784,Child Care/Preschool,New Summit Preschool,,El Paso,88.68,Child Care/Preschool
13788,Public School,Atlas Preparatory Middle School,,El Paso,92.8,All ages
13803,Private School,Digital High School ,,El Paso,87.86,All ages
13830,Public School,TCA College Pathways,,El Paso,83.91,All ages
13831,Public School,The Classical Academy Junior High,,El Paso,91.14,All ages
13833,Public School,The Classical Academy Elementary,,El Paso,86.02,Kindergarten
13833,Public School,The Classical Academy Elementary,,El Paso,89,All ages
13837,Public School,Home School Academy Programs,,El Paso,53.33,Kindergarten
13837,Public School,Home School Academy Programs,,El Paso,67.12,All ages
14139,Public School,Inspiration View Elementary School,,El Paso,91.25,Kindergarten
14139,Public School,Inspiration View Elementary School,,El Paso,91.52,All ages
14140,Child Care/Preschool,Inspiration View Elementary Preschool,,El Paso,92.86,Child Care/Preschool
14145,Public School,Grand Mountain School,,El Paso,72.22,Kindergarten
14145,Public School,Grand Mountain School,,El Paso,89.53,All ages
14184,Child Care/Preschool,Once Upon A Childcare - Vickers,,El Paso,97.28,Child Care/Preschool
14185,Child Care/Preschool,Taylor Elementary Preschool,,El Paso,61.54,Child Care/Preschool
14186,Child Care/Preschool,Aragon Elementary Preschool (CPCD),,El Paso,97.22,Child Care/Preschool
14233,Child Care/Preschool,Bricker Elementary School (CPCD),,El Paso,87.1,Child Care/Preschool
