Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,BARNSTABLE COMMUNITY INNOVATION SCHOOL,,Barnstable,95.0,Kindergarten
,Public,CENTERVILLE ELEMENTARY,,Barnstable,100.0,Kindergarten
,Public,HYANNIS WEST ELEMENTARY,,Barnstable,99.0,Kindergarten
,Public,WEST BARNSTABLE ELEMENTARY,,Barnstable,94.0,Kindergarten
,Public,WEST VILLAGES ELEMENTARY SCHOOL,,Barnstable,96.0,Kindergarten
,Public,BOURNEDALE ELEMENTARY,,Barnstable,96.0,Kindergarten
,Public,STONY BROOK ELEMENTARY,,Barnstable,93.0,Kindergarten
,Public,EZRA H BAKER,,Barnstable,90.0,Kindergarten
,Public,MULLEN-HALL ELEMENTARY,,Barnstable,93.0,Kindergarten
,Public,NORTH FALMOUTH ELEMENTARY,,Barnstable,98.0,Kindergarten
,Public,TEATICKET ELEMENTARY,,Barnstable,100.0,Kindergarten
,Public,HARWICH ELEMENTARY,,Barnstable,95.0,Kindergarten
,Public,K C COOMBS SCHOOL,,Barnstable,100.0,Kindergarten
,Public,FORESTDALE ELEMENTARY SCHOOL,,Barnstable,98.0,Kindergarten
,Private,ST PIUS X SCHOOL,,Barnstable,93.0,Kindergarten
,Public,MARGUERITE E SMALL ELEMENTARY,,Barnstable,95.0,Kindergarten
,Public,STATION AVENUE ELEMENTARY,,Barnstable,91.0,Kindergarten
,Public,HOOSAC VALLEY ELEMENTARY,,Berkshire,100.0,Kindergarten
,Public,CRANEVILLE,,Berkshire,95.0,Kindergarten
,Public,MUDDY BROOK ELEMENTARY,,Berkshire,90.0,Kindergarten
,Public,KITTREDGE,,Berkshire,91.0,Kindergarten
,Public,LEE ELEMENTARY,,Berkshire,97.0,Kindergarten
,Public,MORRIS ELEMENTARY,,Berkshire,100.0,Kindergarten
,Public,BRAYTON ELEMENTARY,,Berkshire,83.0,Kindergarten
,Public,ALLENDALE ELEMENTARY,,Berkshire,100.0,Kindergarten
,Public,CROSBY ELEMENTARY,,Berkshire,94.0,Kindergarten
,Public,EGREMONT SCHOOL,,Berkshire,98.0,Kindergarten
,Public,MORNINGSIDE COMMUNITY,,Berkshire,97.0,Kindergarten
,Public,ROBERT CAPELESS SCHOOL,,Berkshire,100.0,Kindergarten
,Public,SILVIO CONTE COMMUNITY SCHOOL,,Berkshire,88.0,Kindergarten
,Public,STEARNS,,Berkshire,93.0,Kindergarten
,Public,WILLIAMS ELEMENTARY,,Berkshire,89.0,Kindergarten
,Public,WILLIAMSTOWN ELEMENTARY,,Berkshire,95.0,Kindergarten
,Public,ACUSHNET ELEMENTARY,,Bristol,93.0,Kindergarten
,Public,HILL-ROBERTS ELEMENTARY,,Bristol,99.0,Kindergarten
,Public,HYMAN FINE ELEMENTARY,,Bristol,97.0,Kindergarten
,Public,PETER THACHER ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,STUDLEY ELEMENTARY,,Bristol,100.0,Kindergarten
,Public,THOMAS E WILLETT SCHOOL,,Bristol,96.0,Kindergarten
,Public,BERKLEY COMMUNITY SCHOOL,,Bristol,99.0,Kindergarten
,Public,DEMELLO ELEMENTARY SCHOOL,,Bristol,100.0,Kindergarten
,Public,GEORGE H POTTER ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,JAMES M QUINN SCHOOL,,Bristol,95.0,Kindergarten
,Public,DIGHTON ELEMENTARY,,Bristol,97.0,Kindergarten
,Public,BLANCHE A. AMES ELEMENTARY SCHOOL,,Bristol,99.0,Kindergarten
,Public,EAST FAIRHAVEN,,Bristol,98.0,Kindergarten
,Public,LEROY WOOD SCHOOL,,Bristol,100.0,Kindergarten
,Private,HOLY TRINITY SCHOOL,,Bristol,90.0,Kindergarten
,Public,CARLTON VIVEIROS ELEMENTARY,,Bristol,99.0,Kindergarten
,Public,FRANK M SILVIA SCHOOL,,Bristol,97.0,Kindergarten
,Public,HENRY LORD COMMUNITY SCHOOL,,Bristol,99.0,Kindergarten
,Public,JAMES TANSEY ELEMENTARY,,Bristol,100.0,Kindergarten
,Public,JOHN J DORAN SCHOOL,,Bristol,100.0,Kindergarten
,Public,LETOURNEAU ELEMENTARY,,Bristol,99.0,Kindergarten
,Public,MARY FONSECA ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,SAMUEL WATSON,,Bristol,97.0,Kindergarten
,Public,SPENCER BORDEN,,Bristol,99.0,Kindergarten
,Public,WESTALL SCHOOL,,Bristol,98.0,Kindergarten
,Public,WILLIAM S GREENE,,Bristol,99.0,Kindergarten
,Public Charter,ATLANTIS CHARTER SCHOOL,,Bristol,99.0,Kindergarten
,Public,FREETOWN ELEMENTARY,,Bristol,96.0,Kindergarten
,Public,EVERETT W ROBINSON SCHOOL,,Bristol,99.0,Kindergarten
,Public,ABRAHAM LINCOLN,,Bristol,97.0,Kindergarten
,Public,ALFRED J GOMES,,Bristol,99.0,Kindergarten
,Public,BETSY WINSLOW SCHOOL,,Bristol,100.0,Kindergarten
,Public,CARLOS PACHECO ELEMENTARY,,Bristol,100.0,Kindergarten
,Public,CARNEY ACADEMY,,Bristol,98.0,Kindergarten
,Public,CHARLES S ASHLEY,,Bristol,100.0,Kindergarten
,Public,E G CAMPBELL PERFORMING ARTS MAGNET,,Bristol,97.0,Kindergarten
,Public,ELIZABETH C BROOKS,,Bristol,98.0,Kindergarten
,Public,HAYDEN-MCFADDEN,,Bristol,97.0,Kindergarten
,Public,JACOBS ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,JAMES B CONGDON,,Bristol,100.0,Kindergarten
,Public,JOHN B DEVALLES,,Bristol,100.0,Kindergarten
,Public,PULASKI,,Bristol,98.0,Kindergarten
,Public,WILLIAM H TAYLOR,,Bristol,97.0,Kindergarten
,Public Charter,ALMA DEL MAR CHARTER SCHOOL,,Bristol,100.0,Kindergarten
,Public,AMVET BLVD SCHOOL,,Bristol,98.0,Kindergarten
,Public,COMMUNITY SCHOOL,,Bristol,98.0,Kindergarten
,Public,FALLS ELEMENTARY SCHOOL,,Bristol,97.0,Kindergarten
,Public,JOSEPH W MARTIN SCHOOL,,Bristol,99.0,Kindergarten
,Public,ROOSEVELT AVENUE SCHOOL,,Bristol,100.0,Kindergarten
,Public,J.C. SOLMONESE ELEMENTARY SCHOOL,,Bristol,96.0,Kindergarten
,Public,L.G. NOURSE ELEMENTARY SCHOOL,,Bristol,100.0,Kindergarten
,Public,MERRILL ELEMENTARY,,Bristol,99.0,Kindergarten
,Public,PALMER RIVER ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,GEORGE R MARTIN SCHOOL,,Bristol,97.0,Kindergarten
,Public,MILDRED AITKEN SCHOOL,,Bristol,96.0,Kindergarten
,Public,CHACE STREET SCHOOL,,Bristol,98.0,Kindergarten
,Public,NORTH ELEMENTARY,,Bristol,96.0,Kindergarten
,Public,SOUTH ELEMENTARY SCHOOL,,Bristol,97.0,Kindergarten
,Public,GARDNER ELEMENTARY,,Bristol,99.0,Kindergarten
,Public,M.G. HOYLE ELEMENTARY,,Bristol,98.0,Kindergarten
,Public,EAST TAUNTON ELEMENTARY,,Bristol,95.0,Kindergarten
,Public,EDMUND HATCH BENNETT,,Bristol,93.0,Kindergarten
,Public,ELIZABETH POLE SCHOOL,,Bristol,98.0,Kindergarten
,Public,H H GALLIGAN SCHOOL,,Bristol,98.0,Kindergarten
,Public,JOSEPH C CHAMBERLAIN,,Bristol,95.0,Kindergarten
,Public,MULCAHEY ELEMENTARY SCHOOL,,Bristol,98.0,Kindergarten
,Public,ALICE A MACOMBER,,Bristol,97.0,Kindergarten
,Public,OAK BLUFFS ELEMENTARY,,Dukes,95.0,Kindergarten
,Public,WEST TISBURY SCHOOL,,Dukes,97.0,Kindergarten
,Public,JORDAN SHAY MEMORIAL LOWER ELEMENTARY,,Essex,91.0,Kindergarten
,Private,ST AUGUSTINE SCHOOL,,Essex,89.0,Kindergarten
,Public,BANCROFT ELEMENTARY,,Essex,100.0,Kindergarten
,Public,HENRY C SANBORN,,Essex,98.0,Kindergarten
,Public,HIGH PLAIN ELEMENTARY,,Essex,100.0,Kindergarten
,Public,SOUTH ELEMENTARY,,Essex,100.0,Kindergarten
,Public,WEST ELEMENTARY,,Essex,99.0,Kindergarten
,Public,AYERS RYAL SIDE SCHOOL,,Essex,97.0,Kindergarten
,Public,CENTERVILLE ELEMENTARY,,Essex,98.0,Kindergarten
,Public,COVE ELEMENTARY,,Essex,97.0,Kindergarten
,Public,HANNAH ELEMENTARY SCHOOL,,Essex,99.0,Kindergarten
,Public,NORTH BEVERLY SCHOOL,,Essex,94.0,Kindergarten
,Public Charter,PIONEER CHARTER SCHOOL OF SCIENCE LOWER II,,Essex,98.0,Kindergarten
,Public,HARRY LEE COLE,,Essex,95.0,Kindergarten
,Public,GREAT OAK,,Essex,100.0,Kindergarten
,Public,HIGHLANDS,,Essex,98.0,Kindergarten
,Public,IVAN G SMITH,,Essex,100.0,Kindergarten
,Public,RIVERSIDE ELEMENTARY,,Essex,91.0,Kindergarten
,Public,WILLIS E THORPE,,Essex,100.0,Kindergarten
,Public,ESSEX ELEMENTARY SCHOOL,,Essex,97.0,Kindergarten
,Public,PENN BROOK SCHOOL,,Essex,94.0,Kindergarten
,Public,BEEMAN SCHOOL,,Essex,100.0,Kindergarten
,Public,EAST VETERANS ELEMENTARY SCHOOL,,Essex,100.0,Kindergarten
,Public,PLUM COVE,,Essex,100.0,Kindergarten
,Public,WEST PARISH SCHOOL,,Essex,90.0,Kindergarten
,Public,DR ELMER BAGNALL,,Essex,91.0,Kindergarten
,Public,CUTLER SCHOOL,,Essex,100.0,Kindergarten
,Public,WINTHROP SCHOOL,,Essex,95.0,Kindergarten
,Public,BRADFORD ELEMENTARY,,Essex,89.0,Kindergarten
,Public,CALEB DUSTIN HUNKING SCHOOL,,Essex,99.0,Kindergarten
,Public,GOLDEN HILL,,Essex,100.0,Kindergarten
,Public,PENTUCKET LAKE SCHOOL,,Essex,97.0,Kindergarten
,Public,TILTON LOWER,,Essex,91.0,Kindergarten
,Public,WALNUT SQUARE SCHOOL,,Essex,95.0,Kindergarten
,Public Charter,HILL VIEW MONTESSORI CHARTER PUBLIC SCHOOL,,Essex,92.0,Kindergarten
,Public Charter,SILVER HILL HORACE MANN CHARTER,,Essex,97.0,Kindergarten
,Public,PAUL DOYON ELEMENTARY,,Essex,97.0,Kindergarten
,Public,WINTHROP ELEMENTARY,,Essex,100.0,Kindergarten
,Private,GLCAC CHILD CARE CENTER,,Essex,100.0,Kindergarten
,Public,ARLINGTON ELEMENTARY SCHOOL,,Essex,97.0,Kindergarten
,Public,EDWARD F. PARTHUM ELEMENTARY SCHOOL,,Essex,99.0,Kindergarten
,Public,EMILY G WETHERBEE SCHOOL,,Essex,100.0,Kindergarten
,Public,FRANCIS M. LEAHY ELEMENTARY SCHOOL,,Essex,97.0,Kindergarten
,Public,FROST ELEMENTARY SCHOOL,,Essex,100.0,Kindergarten
,Public,HENNESSEY,,Essex,99.0,Kindergarten
,Public,JOHN BREEN SCHOOL,,Essex,99.0,Kindergarten
,Public,LAWRENCE EARLY CHILDHOOD CENTER,,Essex,98.0,Kindergarten
,Public,LAWRENCE FAMILY PUBLIC ACADEMY,,Essex,100.0,Kindergarten
,Public,OLIVER ELEMENTARY SCHOOL,,Essex,95.0,Kindergarten
,Public Charter,COMMUNITY DAY CHARTER SCHOOL - GATEWAY,,Essex,98.0,Kindergarten
,Public Charter,COMMUNITY DAY CHARTER SCHOOL - PROSPECT,,Essex,88.0,Kindergarten
,Public Charter,COMMUNITY DAY CHARTER SCHOOL - WEBSTER,,Essex,98.0,Kindergarten
,Public Charter,LAWRENCE FAMILY DEVELOP CHARTER SCH,,Essex,100.0,Kindergarten
,Private,ST PIUS V,,Essex,97.0,Kindergarten
,Public,A DREWICZ ELEMENTARY,,Essex,96.0,Kindergarten
,Public,ABORN ELEMENTARY,,Essex,100.0,Kindergarten
,Public,BRICKETT ELEMENTARY,,Essex,100.0,Kindergarten
,Public,CAPT WM SHOEMAKER SCHOOL,,Essex,96.0,Kindergarten
,Public,COBBET ELEMENTARY,,Essex,95.0,Kindergarten
,Public,E J HARRINGTON,,Essex,96.0,Kindergarten
,Public,HOOD SCHOOL,,Essex,100.0,Kindergarten
,Public,INGALLS SCHOOL,,Essex,99.0,Kindergarten
,Public,JULIA F CALLAHAN,,Essex,77.0,Kindergarten
,Public,LYNN WOODS SCHOOL,,Essex,97.0,Kindergarten
,Public,ROBERT L FORD,,Essex,94.0,Kindergarten
,Public,SISSON,,Essex,94.0,Kindergarten
,Public,TRACY,,Essex,100.0,Kindergarten
,Public,WASHINGTON ELEMENTARY,,Essex,99.0,Kindergarten
,Public,WM P CONNERY,,Essex,100.0,Kindergarten
,Public Charter,KIPP ACADEMY LYNN CHARTER,,Essex,98.0,Kindergarten
,Private,OUR LADY OF THE ASSUMPTION,,Essex,92.0,Kindergarten
,Public,HUCKLEBERRY HILL,,Essex,100.0,Kindergarten
,Public,SUMMER STREET,,Essex,94.0,Kindergarten
,Public,MANCHESTER MEMORIAL SCHOOL,,Essex,97.0,Kindergarten
,Public,GLOVER SCHOOL,,Essex,98.0,Kindergarten
,Public,LUCRETIA & JOSEPH BROWN ELEMENTARY SCHOOL,,Essex,97.0,Kindergarten
,Public,DR FREDERICK N SWEETSIR,,Essex,98.0,Kindergarten
,Public,COMPREHENSIVE GRAMMAR SCHOOL,,Essex,97.0,Kindergarten
,Public,DONALD P TIMONY GRAMMAR SCHOOL,,Essex,96.0,Kindergarten
,Public,MARSH GRAMMAR SCHOOL,,Essex,100.0,Kindergarten
,Public,TENNEY GRAMMAR SCHOOL,,Essex,97.0,Kindergarten
,Public,FULLER MEADOW SCHOOL,,Essex,95.0,Kindergarten
,Public,NEWBURY ELEMENTARY,,Essex,94.0,Kindergarten
,Public,FRANCIS T BRESNAHAN ELEMENTARY,,Essex,97.0,Kindergarten
,Public Charter,RIVER VALLEY CHARTER SCHOOL,,Essex,91.0,Kindergarten
,Private,ST MICHAEL ELEMENTARY,,Essex,89.0,Kindergarten
,Public,ANN BRADSTREET EARLY CHILDHOOD CENTER,,Essex,98.0,Kindergarten
,Private,COVENANT CHRISTIAN ACADEMY,,Essex,91.0,Kindergarten
,Private,SAINT JOHN THE BAPTIST SCHOOL,,Essex,100.0,Kindergarten
,Public,CENTER SCHOOL,,Essex,100.0,Kindergarten
,Public,JOHN E BURKE ELEMENTARY,,Essex,98.0,Kindergarten
,Public,JOHN E MCCARTHY SCHOOL,,Essex,97.0,Kindergarten
,Public,SAMUEL BROWN SCHOOL,,Essex,98.0,Kindergarten
,Public,SOUTH MEMORIAL SCHOOL,,Essex,97.0,Kindergarten
,Public,THOMAS CARROLL SCHOOL,,Essex,98.0,Kindergarten
,Public,WEST MEMORIAL SCHOOL,,Essex,100.0,Kindergarten
,Public,WILLIAM A WELCH SCHOOL,,Essex,95.0,Kindergarten
,Public,ROCKPORT ELEMENTARY,,Essex,100.0,Kindergarten
,Public,PINE GROVE,,Essex,88.0,Kindergarten
,Public,BATES ELEMENTARY,,Essex,97.0,Kindergarten
,Public,BENTLEY ACADEMY INNOVATION SCHOOL,,Essex,100.0,Kindergarten
,Public,CARLTON SCHOOL,,Essex,98.0,Kindergarten
,Public,HORACE MANN LABORATORY,,Essex,100.0,Kindergarten
,Public,SALTONSTALL SCHOOL,,Essex,100.0,Kindergarten
,Public,WITCHCRAFT HEIGHTS,,Essex,100.0,Kindergarten
,Public,SALISBURY ELEMENTARY,,Essex,84.0,Kindergarten
,Public,VETERANS MEMORIAL ELEMENTARY SCHOOL,,Essex,94.0,Kindergarten
,Public,SWAMPSCOTT ELEMENTARY SCHOOL,,Essex,96.0,Kindergarten
,Public,STEWARD ELEMENTARY,,Essex,96.0,Kindergarten
,Public,BESSIE BUKER ELEMENTARY,,Essex,100.0,Kindergarten
,Public,DR JOHN C PAGE ELEMENTARY,,Essex,96.0,Kindergarten
,Public,FEDERAL STREET SCHOOL,,Franklin,84.0,Kindergarten
,Public,FOUR CORNERS,,Franklin,87.0,Kindergarten
,Public,NEWTON SCHOOL,,Franklin,76.0,Kindergarten
,Public,HILLCREST ELEMENTARY,,Franklin,96.0,Kindergarten
,Public,FISHER HILL,,Franklin,93.0,Kindergarten
,Public,BENJAMIN PHELPS,,Hampden,95.0,Kindergarten
,Public,CLIFFORD M GRANGER,,Hampden,92.0,Kindergarten
,Public,JAMES CLARK SCHOOL,,Hampden,86.0,Kindergarten
,Public,WILLIAM SAPELLI SCHOOL,,Hampden,88.0,Kindergarten
,Public,BRIMFIELD ELEMENTARY,,Hampden,100.0,Kindergarten
,Public,ANNA E BARRY,,Hampden,92.0,Kindergarten
,Public,BELCHER SCHOOL,,Hampden,96.0,Kindergarten
,Public,BOWIE MEMORIAL SCHOOL,,Hampden,97.0,Kindergarten
,Public,FAIRVIEW ELEMENTARY,,Hampden,94.0,Kindergarten
,Public,JOHN J STEFANIK SCHOOL,,Hampden,96.0,Kindergarten
,Public,LAMBERT-LAVOIE,,Hampden,93.0,Kindergarten
,Public,PATRICK E BOWE,,Hampden,97.0,Kindergarten
,Public,STREIBER MEMORIAL,,Hampden,100.0,Kindergarten
,Public,MEADOW BROOK,,Hampden,98.0,Kindergarten
,Public,GREEN MEADOWS,,Hampden,100.0,Kindergarten
,Public,HOLLAND ELEMENTARY,,Hampden,94.0,Kindergarten
,Public,EDWARD N WHITE SCHOOL,,Hampden,97.0,Kindergarten
,Public,H.B. LAWRENCE SCHOOL,,Hampden,95.0,Kindergarten
,Public,KELLY ELEMENTARY,,Hampden,90.0,Kindergarten
,Public,LT ELMER J MCMAHON ELEMENTARY,,Hampden,97.0,Kindergarten
,Public,MAURICE A DONAHUE SCHOOL,,Hampden,98.0,Kindergarten
,Public,MORGAN ELEMENTARY,,Hampden,96.0,Kindergarten
,Public,BLUEBERRY HILL,,Hampden,97.0,Kindergarten
,Public,CENTER SCHOOL,,Hampden,98.0,Kindergarten
,Public,WOLF SWAMP ROAD SCHOOL,,Hampden,100.0,Kindergarten
,Public,EAST ST ELEMENTARY,,Hampden,98.0,Kindergarten
,Public,QUARRY HILL SCHOOL,,Hampden,90.0,Kindergarten
,Public,OLD MILL POND SCHOOL,,Hampden,93.0,Kindergarten
,Public,WOODLAND ELEMENTARY,,Hampden,96.0,Kindergarten
,Private,ST MICHAELS ELEMENTARY,,Hampden,93.0,Kindergarten
,Public,ALFRED G ZANETTI,,Hampden,91.0,Kindergarten
,Public,ALICE BEAL ELEMENTARY,,Hampden,100.0,Kindergarten
,Public,BENJAMIN SWAN SCHOOL,,Hampden,98.0,Kindergarten
,Public,BRIGHTWOOD SCHOOL,,Hampden,93.0,Kindergarten
,Public,DANIEL B BRUNTON SCHOOL,,Hampden,92.0,Kindergarten
,Public,DRYDEN MEMORIAL SCHOOL,,Hampden,98.0,Kindergarten
,Public,EDWARD P BOLAND ELEMENTARY,,Hampden,98.0,Kindergarten
,Public,FRANK H FREEDMAN SCHOOL,,Hampden,84.0,Kindergarten
,Public,FREDRICK HARRIS SCHOOL,,Hampden,93.0,Kindergarten
,Public,GERENA SCHOOL,,Hampden,96.0,Kindergarten
,Public,GLENWOOD SCHOOL,,Hampden,100.0,Kindergarten
,Public,GLICKMAN ELEMENTARY,,Hampden,93.0,Kindergarten
,Public,HIRAM L DORMAN SCHOOL,,Hampden,92.0,Kindergarten
,Public,INDIAN ORCHARD ELEMENTARY,,Hampden,97.0,Kindergarten
,Public,KENSINGTON AVENUE SCHOOL,,Hampden,91.0,Kindergarten
,Public,LIBERTY SCHOOL,,Hampden,98.0,Kindergarten
,Public,LINCOLN ELEMENTARY,,Hampden,98.0,Kindergarten
,Public,MARY M WALSH SCHOOL,,Hampden,98.0,Kindergarten
,Public,MARY O POTTENGER SCHOOL,,Hampden,98.0,Kindergarten
,Public,MILTON BRADLEY SCHOOL,,Hampden,97.0,Kindergarten
,Public,REBECCA JOHNSON SCHOOL,,Hampden,91.0,Kindergarten
,Public,SAMUEL BOWLES SCHOOL,,Hampden,98.0,Kindergarten
,Public,SUMNER AVE ELEMENTARY,,Hampden,96.0,Kindergarten
,Public,THOMAS M BALLIET SCHOOL,,Hampden,100.0,Kindergarten
,Public,WARNER SCHOOL,,Hampden,97.0,Kindergarten
,Public,WASHINGTON ELEMENTARY SCHOOL,,Hampden,98.0,Kindergarten
,Public,WHITE STREET SCHOOL,,Hampden,95.0,Kindergarten
,Public,WILLIAM N DEBERRY SCHOOL,,Hampden,97.0,Kindergarten
,Public Charter,MARTIN LUTHER KING CHARTER SCHOOL,,Hampden,95.0,Kindergarten
,Public Charter,SABIS CHARTER SCHOOL,,Hampden,96.0,Kindergarten
,Public Charter,SPRINGFIELD PREP CHARTER SCHOOL,,Hampden,95.0,Kindergarten
,Public,JOHN ASHLEY,,Hampden,95.0,Kindergarten
,Public,PHIILIP G COBURN SCHOOL,,Hampden,89.0,Kindergarten
,Public,TATHAM ELEMENTARY SCHOOL,,Hampden,97.0,Kindergarten
,Public,HIGHLAND SCHOOL,,Hampden,87.0,Kindergarten
,Public,MUNGER HILL ELEMENTARY,,Hampden,91.0,Kindergarten
,Public,SOUTHAMPTON ROAD,,Hampden,86.0,Kindergarten
,Public,WESTFIELD RIVER ELEMENTARY SCHOOL,,Hampden,89.0,Kindergarten
,Public,MILE TREE ELEMENTARY,,Hampden,98.0,Kindergarten
,Public,CROCKER FARM ELEMENTARY,,Hampshire,97.0,Kindergarten
,Public,FORT RIVER ELEMENTARY,,Hampshire,97.0,Kindergarten
,Public,WILDWOOD ELEMENTARY,,Hampshire,89.0,Kindergarten
,Public,COLD SPRING SCHOOL,,Hampshire,95.0,Kindergarten
,Public,MOUNTAIN VIEW SCHOOL,,Hampshire,82.0,Kindergarten
,Public,HADLEY ELEMENTARY,,Hampshire,100.0,Kindergarten
,Public Charter,PIONEER VALLEY CHINESE CHARTER SCH,,Hampshire,98.0,Kindergarten
,Public,LITTLEVILLE ELEMENTARY,,Hampshire,94.0,Kindergarten
,Public,BRIDGE STREET SCHOOL,,Hampshire,100.0,Kindergarten
,Public,ROBERT K FINN SCHOOL,,Hampshire,100.0,Kindergarten
,Public,PLAINS ELEMENTARY,,Hampshire,97.0,Kindergarten
,Public,WILLIAM E NORRIS,,Hampshire,100.0,Kindergarten
,Public,STANLEY M KOZIOL SCHOOL,,Hampshire,98.0,Kindergarten
,Public,C.T. DOUGLAS,,Middlesex,100.0,Kindergarten
,Public,LUTHER CONANT,,Middlesex,100.0,Kindergarten
,Public,MCCARTHY TOWNE,,Middlesex,100.0,Kindergarten
,Public,MERRIAM SCHOOL,,Middlesex,97.0,Kindergarten
,Public,P.P. GATES,,Middlesex,100.0,Kindergarten
,Public,BRACKETT ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,CYRUS DALLIN ELEMENTARY,,Middlesex,98.0,Kindergarten
,Public,HARDY ELEMENTARY,,Middlesex,99.0,Kindergarten
,Public,JOHN A BISHOP ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,M NORCROSS STRATTON SCHOOL,,Middlesex,100.0,Kindergarten
,Public,PEIRCE SCHOOL,,Middlesex,100.0,Kindergarten
,Public,THOMPSON,,Middlesex,100.0,Kindergarten
,Public,HENRY E WARREN ELEMENTARY,,Middlesex,98.0,Kindergarten
,Public,PAGE HILLTOP ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,LT ELEAZAR DAVIS SCHOOL,,Middlesex,97.0,Kindergarten
,Public,DANIEL BUTLER SCHOOL,,Middlesex,97.0,Kindergarten
,Public,MARY LEE BURBANK SCHOOL,,Middlesex,100.0,Kindergarten
,Public,ROGER WELLINGTON,,Middlesex,99.0,Kindergarten
,Public,WINN BROOK SCHOOL,,Middlesex,100.0,Kindergarten
,Public,DUTILE ELEMENTARY,,Middlesex,97.0,Kindergarten
,Public,HAJJAR ELEMENTARY,,Middlesex,98.0,Kindergarten
,Public,KENNEDY SCHOOL,,Middlesex,100.0,Kindergarten
,Public,PARKER SCHOOL,,Middlesex,97.0,Kindergarten
,Public,THOMAS DITSON SCHOOL,,Middlesex,98.0,Kindergarten
,Public,BLANCHARD MEMORIAL,,Middlesex,98.0,Kindergarten
,Public,FOX HILL SCHOOL,,Middlesex,100.0,Kindergarten
,Public,FRANCIS WYMAN ELEMENTARY,,Middlesex,99.0,Kindergarten
,Public,MEMORIAL SCHOOL,,Middlesex,97.0,Kindergarten
,Public,PINE GLEN ELEMENTARY,,Middlesex,100.0,Kindergarten
,Private,BUCKINGHAM BROWNE AND NICHOLS,,Middlesex,100.0,Kindergarten
,Private,SHADY HILL SCHOOL,,Middlesex,100.0,Kindergarten
,Public,AMIGOS SCHOOL,,Middlesex,100.0,Kindergarten
,Public,CAMBRIDGEPORT SCHOOL,,Middlesex,94.0,Kindergarten
,Public,FLETCHER-MAYNARD ACADEMY,,Middlesex,94.0,Kindergarten
,Public,GRAHAM & PARKS SCHOOL,,Middlesex,100.0,Kindergarten
,Public,HAGGERTY,,Middlesex,92.0,Kindergarten
,Public,JOHN M TOBIN SCHOOL,,Middlesex,98.0,Kindergarten
,Public,KING OPEN SCHOOL,,Middlesex,96.0,Kindergarten
,Public,MARIA L BALDWIN,,Middlesex,98.0,Kindergarten
,Public,MARTIN LUTHER KING JR SCHOOL,,Middlesex,100.0,Kindergarten
,Public,MORSE SCHOOL,,Middlesex,94.0,Kindergarten
,Public,PEABODY SCHOOL,,Middlesex,100.0,Kindergarten
,Public Charter,BENJAMIN BANNEKER CHARTER PUBLIC SCHOOL,,Middlesex,100.0,Kindergarten
,Public,CARLISLE SCHOOL,,Middlesex,98.0,Kindergarten
,Public,BYAM SCHOOL,,Middlesex,99.0,Kindergarten
,Public,CENTER ELEMENTARY,,Middlesex,99.0,Kindergarten
,Public,CHARLES D HARRINGTON,,Middlesex,97.0,Kindergarten
,Public,SOUTH ROW SCHOOL,,Middlesex,96.0,Kindergarten
,Private,NASHOBA BROOKS SCHOOL,,Middlesex,87.0,Kindergarten
,Public,ALCOTT,,Middlesex,93.0,Kindergarten
,Public,THOREAU SCHOOL,,Middlesex,100.0,Kindergarten
,Public,WILLARD ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,BROOKSIDE ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,GEORGE H ENGLESBY ELEMENTARY,,Middlesex,99.0,Kindergarten
,Public,GREENMONT AVENUE,,Middlesex,95.0,Kindergarten
,Public,JOSEPH A. CAMPBELL,,Middlesex,96.0,Kindergarten
,Public,SWALLOW UNION SCHOOL,,Middlesex,97.0,Kindergarten
,Private,ST. ANTHONY SCHOOL,,Middlesex,42.0,Kindergarten
,Public,KEVERIAN SCHOOL,,Middlesex,98.0,Kindergarten
,Public,LAFAYETTE SCHOOL,,Middlesex,100.0,Kindergarten
,Public,MADELINE ENGLISH SCHOOL,,Middlesex,100.0,Kindergarten
,Public,PARLIN SCHOOL,,Middlesex,100.0,Kindergarten
,Public,SUMNER G WHITTIER SCHOOL,,Middlesex,98.0,Kindergarten
,Public,WEBSTER SCHOOL,,Middlesex,98.0,Kindergarten
,Public Charter,PIONEER CHARTER SCHOOL OF SCIENCE LOWER I,,Middlesex,98.0,Kindergarten
,Public,BARBIERI ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,BROPHY SCHOOL,,Middlesex,100.0,Kindergarten
,Public,CHARLOTTE A DUNNING,,Middlesex,100.0,Kindergarten
,Public,HEMENWAY ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,KING ELEMENTARY,,Middlesex,100.0,Kindergarten
,Public,MARY E STAPLETON,,Middlesex,100.0,Kindergarten
,Public,MIRIAM MCCARTHY SCHOOL,,Middlesex,99.0,Kindergarten
