Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Appleton Bilingual Sch,,Outagamie,95.0,All Grades
,,Appleton Technical Acad,,Outagamie,95.0,All Grades
,,Badger El,,Outagamie,91.0,All Grades
,,Berry El,,Outagamie,95.0,All Grades
,,Celebration Lutheran Sch,,Outagamie,95.0,All Grades
,,Classical Sch,,Outagamie,93.0,All Grades
,,East Hi- Appleton,,Outagamie,95.0,All Grades
,,Edison El,,Outagamie,94.0,All Grades
,,Einstein Mid,,Outagamie,95.0,All Grades
,,Ferber El,,Outagamie,94.0,All Grades
,,Fox Cities Leadership Acad,,Outagamie,95.0,All Grades
,,Fox River Acad,,Outagamie,91.0,All Grades
,,Fox Valley Lutheran High Sch,,Outagamie,87.0,All Grades
,,Fox Valley Montessori Acad,,Outagamie,95.0,All Grades
,,Franklin El- Appleton,,Outagamie,95.0,All Grades
,,Highlands El,,Outagamie,93.0,All Grades
,,Hmong American Immersion Sch,,Outagamie,95.0,All Grades
,,Holy Spirit Catholic School,,Outagamie,92.0,All Grades
,,Horizons El- Appleton,,Outagamie,94.0,All Grades
,,Houdini El,,Outagamie,94.0,All Grades
,,Huntley El,,Outagamie,91.0,All Grades
,,Jefferson El- Appleton,,Outagamie,90.0,All Grades
,,Johnston El,,Outagamie,91.0,All Grades
,,Kaleidoscope Acad,,Outagamie,94.0,All Grades
,,Madison Mid,,Outagamie,95.0,All Grades
,,McKinley El- Appleton,,Outagamie,94.0,All Grades
,,Mount Olive Evang Luth Sch,,Outagamie,85.0,All Grades
,,North Hi- Appleton,,Outagamie,95.0,All Grades
,,Odyssey-Magellan,,Outagamie,95.0,All Grades
,,Renaissance Sch,,Outagamie,95.0,All Grades
,,Richmond El- Appleton,,Outagamie,92.0,All Grades
,,Riverview Lutheran Sch,,Outagamie,80.0,All Grades
,,Ronald C Dunlap El Sch,,Outagamie,89.0,All Grades
,,Saint Edward Sch,,Outagamie,85.0,All Grades
,,Saint Paul Lutheran School- Appleton,,Outagamie,90.0,All Grades
,,Sandy Slope Elementary School,,Outagamie,95.0,All Grades
,,Stephen Foster El Charter,,Outagamie,95.0,All Grades
,,Sunrise El- Appleton,,Outagamie,95.0,All Grades
,,Tesla Engineering Charter Sch,,Outagamie,92.0,All Grades
,,The Omolade Academy,,Outagamie,85.0,All Grades
,,Valley New Sch,,Outagamie,92.0,All Grades
,,West Hi- Appleton,,Outagamie,95.0,All Grades
,,Wilson Mid- Appleton,,Outagamie,94.0,All Grades
,,Woodland Intermediate,,Outagamie,95.0,All Grades
,,Woodland Sch,,Outagamie,95.0,All Grades
,,Xavier Elementary-Marquette St,,Outagamie,93.0,All Grades
,,Xavier Elementary-McDonald St,,Outagamie,91.0,All Grades
,,Xavier High School,,Outagamie,90.0,All Grades
,,Xavier Middle School,,Outagamie,93.0,All Grades
,,Black Creek El,,Outagamie,91.0,All Grades
,,Janssen El,,Outagamie,93.0,All Grades
,,Freedom El,,Outagamie,91.0,All Grades
,,Freedom Hi,,Outagamie,95.0,All Grades
,,Freedom Mid,,Outagamie,95.0,All Grades
,,Saint Nicholas Catholic School,,Outagamie,93.0,All Grades
,,Saint Peter Lutheran Sch- Freedom,,Outagamie,82.0,All Grades
,,Appleton Public Montessori,,Outagamie,73.0,All Grades
,,Greenville El,,Outagamie,95.0,All Grades
,,Greenville Mid,,Outagamie,95.0,All Grades
,,Immanuel Evangelical Lutheran,,Outagamie,89.0,All Grades
,,North Greenville El,,Outagamie,94.0,All Grades
,,Saint Mary of the Imm Concep,,Outagamie,93.0,All Grades
,,Bethlehem Lutheran Sch- Hortonville,,Outagamie,83.0,All Grades
,,Fox West Acad,,Outagamie,95.0,All Grades
,,Hortonville Area K4 Sch,,Outagamie,95.0,All Grades
,,Hortonville El,,Outagamie,94.0,All Grades
,,Hortonville Hi,,Outagamie,95.0,All Grades
,,Hortonville Mid,,Outagamie,95.0,All Grades
,,Dr H B Tanner El,,Outagamie,93.0,All Grades
,,Haen El,,Outagamie,94.0,All Grades
,,Kaukauna Hi,,Outagamie,95.0,All Grades
,,New Directions Learning Comm,,Outagamie,92.0,All Grades
,,Park Community Charter Sch,,Outagamie,92.0,All Grades
,,Quinney El,,Outagamie,95.0,All Grades
,,River View Sch,,Outagamie,95.0,All Grades
,,Saint Ignatius of Loyola Cath,,Outagamie,22.0,All Grades
,,Shepherd of the Valley Lutheran School,,Outagamie,93.0,All Grades
,,Gerritts Mid,,Outagamie,95.0,All Grades
,,Kimberly Hi,,Outagamie,95.0,All Grades
,,Mapleview Intermediate,,Outagamie,94.0,All Grades
,,Westside El- Kimberly,,Outagamie,91.0,All Grades
,,Flex Acad,,Outagamie,73.0,All Grades
,,Little Chute Career Pathways,,Outagamie,95.0,All Grades
,,Little Chute El,,Outagamie,93.0,All Grades
,,Little Chute Hi,,Outagamie,95.0,All Grades
,,Little Chute Intermediate,,Outagamie,95.0,All Grades
,,Little Chute Mid,,Outagamie,95.0,All Grades
,,Saint John Grade Sch- Little Chute,,Outagamie,92.0,All Grades
,,Shepherd of the Valley Luth Sc,,Outagamie,92.0,All Grades
,,Oneida Nation Sch System,,Outagamie,82.0,All Grades
,,Rock Ledge El,,Outagamie,90.0,All Grades
,,Seymour Hi,,Outagamie,95.0,All Grades
,,Seymour Mid,,Outagamie,95.0,All Grades
,,Saint John Sacred Heart School,,Outagamie,84.0,All Grades
,,Shiocton El,,Outagamie,92.0,All Grades
,,Shiocton Hi,,Outagamie,94.0,All Grades
,,Cedarburg Hi,,Ozaukee,95.0,All Grades
,,Early Learning Ctr- Cedarburg,,Ozaukee,95.0,All Grades
,,First Immanuel Lutheran Sch,,Ozaukee,90.0,All Grades
,,Parkview El- Cedarburg,,Ozaukee,93.0,All Grades
,,Thorson El,,Ozaukee,95.0,All Grades
,,Webster Mid- Cedarburg,,Ozaukee,95.0,All Grades
,,Westlawn El,,Ozaukee,92.0,All Grades
,,Divine Savior Catholic Sch,,Ozaukee,95.0,All Grades
,,Ozaukee El,,Ozaukee,91.0,All Grades
,,Ozaukee Hi,,Ozaukee,95.0,All Grades
,,Ozaukee Mid,,Ozaukee,95.0,All Grades
,,Grafton Hi,,Ozaukee,95.0,All Grades
,,John Long Mid,,Ozaukee,95.0,All Grades
,,Kennedy El- Grafton,,Ozaukee,94.0,All Grades
,,Our Savior Lutheran Sch,,Ozaukee,94.0,All Grades
,,Saint Joseph Parish Sch- Grafton,,Ozaukee,95.0,All Grades
,,Saint Paul Lutheran Sch- Grafton,,Ozaukee,90.0,All Grades
,,Woodview El,,Ozaukee,90.0,All Grades
,,Donges Bay El,,Ozaukee,94.0,All Grades
,,Homestead Hi,,Ozaukee,95.0,All Grades
,,Lake Shore Mid,,Ozaukee,95.0,All Grades
,,Lumen Christi Catholic Sch,,Ozaukee,95.0,All Grades
,,Oriole Lane El,,Ozaukee,95.0,All Grades
,,Steffen Mid,,Ozaukee,95.0,All Grades
,,Trinity Lutheran School- Mequon,,Ozaukee,88.0,All Grades
,,Wilson El- Mequon,,Ozaukee,95.0,All Grades
,,Riveredge Outdoor Learning El,,Ozaukee,82.0,All Grades
,,Dunwiddie El,,Ozaukee,92.0,All Grades
,,Lincoln El- Port Washington,,Ozaukee,95.0,All Grades
,,Port Washington Hi,,Ozaukee,95.0,All Grades
,,Saint John XXIII Catholic Sch,,Ozaukee,92.0,All Grades
,,Thomas Jefferson Mid,,Ozaukee,95.0,All Grades
,,Saukville El,,Ozaukee,95.0,All Grades
,,Christ Alone Lutheran Sch- Thiensville,,Ozaukee,88.0,All Grades
,,Assumption Catholic Sch,,Pepin,92.0,All Grades
,,Caddie Woodlawn El,,Pepin,93.0,All Grades
,,Durand Mid/Hi,,Pepin,95.0,All Grades
,,Pepin El,,Pepin,91.0,All Grades
,,Pepin Hi,,Pepin,92.0,All Grades
,,Ellsworth El,,Pierce,89.0,All Grades
,,Ellsworth Hi,,Pierce,95.0,All Grades
,,Ellsworth Mid,,Pierce,93.0,All Grades
,,Saint Francis Sch,,Pierce,87.0,All Grades
,,Elmwood El- Elmwood,,Pierce,90.0,All Grades
,,Elmwood Hi,,Pierce,95.0,All Grades
,,Elmwood Mid,,Pierce,95.0,All Grades
,,Ave Maria Acad,,Pierce,35.0,All Grades
,,Plum City El,,Pierce,92.0,All Grades
,,Plum City Hi,,Pierce,95.0,All Grades
,,Plum City Middle School,,Pierce,95.0,All Grades
,,Malone El,,Pierce,91.0,All Grades
,,Prescott 4K,,Pierce,90.0,All Grades
,,Prescott Hi,,Pierce,94.0,All Grades
,,Prescott Mid,,Pierce,95.0,All Grades
,,Saint Joseph Parish Sch- Prescott,,Pierce,84.0,All Grades
,,Greenwood El- River Falls,,Pierce,90.0,All Grades
,,Heartland Comm Montessori Sch,,Pierce,80.0,All Grades
,,Meyer Mid,,Pierce,94.0,All Grades
,,Renaissance Charter Acad,,Pierce,94.0,All Grades
,,River Falls 4 Children,,Pierce,92.0,All Grades
,,River Falls Hi,,Pierce,95.0,All Grades
,,River Falls Public Montessori,,Pierce,81.0,All Grades
,,Rocky Branch El,,Pierce,93.0,All Grades
,,Westside El- River Falls,,Pierce,92.0,All Grades
,,Spring Forth Academy,,Pierce,65.0,All Grades
,,Spring Valley El,,Pierce,91.0,All Grades
,,Spring Valley Hi,,Pierce,95.0,All Grades
,,Spring Valley Mid,,Pierce,90.0,All Grades
,,Amery Hi,,Polk,94.0,All Grades
,,Amery Intermediate,,Polk,92.0,All Grades
,,Amery Mid,,Polk,93.0,All Grades
,,Lien El,,Polk,79.0,All Grades
,,Unity El,,Polk,84.0,All Grades
,,Unity Hi,,Polk,94.0,All Grades
,,Unity Mid,,Polk,94.0,All Grades
,,Clayton El- Clayton,,Polk,90.0,All Grades
,,Clayton Hi,,Polk,95.0,All Grades
,,Clayton Mid,,Polk,95.0,All Grades
,,Clear Lake Hi,,Polk,86.0,All Grades
,,Clear Lake Jr,,Polk,91.0,All Grades
,,Gaylord A Nelson Educ Center,,Polk,87.0,All Grades
,,Frederic 6-12 Sch,,Polk,91.0,All Grades
,,Frederic El,,Polk,95.0,All Grades
,,Luck El,,Polk,85.0,All Grades
,,Luck Hi,,Polk,94.0,All Grades
,,Luck Mid,,Polk,91.0,All Grades
,,Osceola El,,Polk,91.0,All Grades
,,Osceola Hi,,Polk,95.0,All Grades
,,Osceola Intermediate,,Polk,92.0,All Grades
,,Osceola Mid,,Polk,95.0,All Grades
,,Valley Christian School- Osceola,,Polk,23.0,All Grades
,,Dresser El,,Polk,94.0,All Grades
,,Saint Croix Falls El,,Polk,88.0,All Grades
,,Saint Croix Falls Hi,,Polk,95.0,All Grades
,,Saint Croix Falls Mid,,Polk,93.0,All Grades
,,Almond-Bancroft El,,Portage,93.0,All Grades
,,Almond-Bancroft Hi,,Portage,95.0,All Grades
,,Almond-Bancroft Mid,,Portage,92.0,All Grades
,,Amherst El,,Portage,94.0,All Grades
,,Amherst Hi,,Portage,90.0,All Grades
,,Amherst Mid,,Portage,86.0,All Grades
,,Central Sands Community Hi Sch,,Portage,81.0,All Grades
,,Tomorrow River Comm Charter,,Portage,76.0,All Grades
,,Sacred Heart Grade Sch- Custer,,Portage,78.0,All Grades
,,Kennedy El- Junction City,,Portage,94.0,All Grades
,,Pacelli Cath El St Bronislava,,Portage,90.0,All Grades
,,Plover-Whiting El,,Portage,93.0,All Grades
,,Roosevelt El- Plover,,Portage,95.0,All Grades
,,Rosholt El,,Portage,93.0,All Grades
,,Rosholt Hi,,Portage,95.0,All Grades
,,Rosholt Mid,,Portage,95.0,All Grades
,,Saint Adalbert Grade Sch- Rosholt,,Portage,45.0,All Grades
,,Bannach El,,Portage,95.0,All Grades
,,Benjamin Franklin Jr,,Portage,95.0,All Grades
,,Chas F Fernandez Cntr Alt Lrng,,Portage,95.0,All Grades
,,Jefferson El- Stevens Point,,Portage,90.0,All Grades
,,Madison El- Stevens Point,,Portage,94.0,All Grades
,,McDill El,,Portage,94.0,All Grades
,,McKinley Center,,Portage,94.0,All Grades
,,P J Jacobs Jr,,Portage,95.0,All Grades
,,Pacelli Cath El St Stephen,,Portage,93.0,All Grades
,,Pacelli Catholic Mid,,Portage,95.0,All Grades
,,Pacelli Hi,,Portage,95.0,All Grades
,,Point 4 the Future,,Portage,93.0,All Grades
,,Point of Discovery Sch,,Portage,91.0,All Grades
,,Saint Paul Lutheran Grade Sch- Stevens Point,,Portage,84.0,All Grades
,,Stevens Point Area Senior Hi,,Portage,95.0,All Grades
,,Stevens Pt Christian Acad,,Portage,66.0,All Grades
,,Washington El- Stevens Point,,Portage,92.0,All Grades
,,Chequamegon Mid,,Price,94.0,All Grades
,,Glidden El,,Price,95.0,All Grades
,,New Hope Baptist Acad,,Price,95.0,All Grades
,,Chequamegon Hi,,Price,95.0,All Grades
,,Park Falls El,,Price,89.0,All Grades
,,Phillips El,,Price,86.0,All Grades
,,Prentice El,,Price,72.0,All Grades
,,Prentice Hi,,Price,86.0,All Grades
,,Prentice Mid,,Price,80.0,All Grades
,,Burlington Alternative School,,Racine,87.0,All Grades
,,Burlington Catholic Sch,,Racine,92.0,All Grades
,,Burlington Hi,,Racine,95.0,All Grades
,,Catholic Central High School,,Racine,94.0,All Grades
,,Cooper El- Burlington,,Racine,88.0,All Grades
,,Dr Edward G Dyer Sch,,Racine,91.0,All Grades
,,Nettie E Karcher Sch,,Racine,94.0,All Grades
,,Saint John's Lutheran School- Burlington,,Racine,85.0,All Grades
,,Waller El,,Racine,91.0,All Grades
,,Winkler El,,Racine,94.0,All Grades
,,Wisconsin Connect Charter Sch,,Racine,83.0,All Grades
,,Trinity Lutheran Sch Wis Synod,,Racine,82.0,All Grades
,,Drought El,,Racine,87.0,All Grades
,,North Cape El,,Racine,91.0,All Grades
,,Raymond El,,Racine,93.0,All Grades
,,Kansasville El,,Racine,83.0,All Grades
,,EverGreen Acad,,Racine,94.0,All Grades
,,21st Century Prep Sch,,Racine,92.0,All Grades
,,All Dist 4 Yr Old Kindergarten,,Racine,89.0,All Grades
,,Bull Early Education Ctr,,Racine,24.0,All Grades
,,Case Hi,,Racine,95.0,All Grades
,,Fratt El,,Racine,86.0,All Grades
,,Gifford Sch,,Racine,95.0,All Grades
,,Gilmore Fine Arts Sch,,Racine,95.0,All Grades
,,Hope Christian Sch: Via,,Racine,61.0,All Grades
,,Horlick Hi,,Racine,95.0,All Grades
,,Jerstad-Agerholm Sch,,Racine,91.0,All Grades
,,Johnson El,,Racine,90.0,All Grades
,,Julian Thomas El,,Racine,87.0,All Grades
,,Knapp El- Racine,,Racine,86.0,All Grades
,,Legacy Leadership Academy,,Racine,70.0,All Grades
,,Mitchell Sch,,Racine,90.0,All Grades
,,O Brown El,,Racine,93.0,All Grades
,,Park Hi,,Racine,94.0,All Grades
,,RUSD Montessori,,Racine,92.0,All Grades
,,Racine Alternative Learning,,Racine,94.0,All Grades
,,Racine Montessori Sch,,Racine,84.0,All Grades
,,Red Apple El,,Racine,93.0,All Grades
,,Renaissance Lutheran School- Taylor,,Racine,92.0,All Grades
,,Renaissance Lutheran School- Villa,,Racine,91.0,All Grades
,,Saint John's Lutheran School- Racine,,Racine,95.0,All Grades
,,Siena Catholic Schools: John Paul II Academy,,Racine,95.0,All Grades
,,Siena Catholic Schools: Our Lady of Grace,,Racine,95.0,All Grades
,,Siena Catholic Schools: St. Catherine's High School,,Racine,95.0,All Grades
,,Siena Catholic Schools: St. Joseph School,,Racine,95.0,All Grades
,,Siena Catholic Schools: St. Lucy,,Racine,95.0,All Grades
,,Siena Catholic Schools: St. Rita,,Racine,95.0,All Grades
,,Siena Catholic Schools: St. Sebastian STEM Academy,,Racine,93.0,All Grades
,,Sonnenberg Schools,,Racine,91.0,All Grades
,,Starbuck - An IB World Sch,,Racine,95.0,All Grades
,,The REAL Sch,,Racine,95.0,All Grades
,,Trinity Lutheran Sch LC-MS,,Racine,90.0,All Grades
,,Wadewitz El,,Racine,91.0,All Grades
,,Walden III Hi,,Racine,95.0,All Grades
,,Wisconsin Lutheran Sch- Racine,,Racine,79.0,All Grades
,,Concordia Lutheran Sch,,Racine,95.0,All Grades
,,Schulte El,,Racine,86.0,All Grades
,,Union Grove El,,Racine,92.0,All Grades
,,Union Grove Hi,,Racine,95.0,All Grades
,,Yorkville El,,Racine,95.0,All Grades
,,Evergreen El- Waterford,,Racine,95.0,All Grades
,,Fox River Mid,,Racine,95.0,All Grades
,,Trailside El,,Racine,91.0,All Grades
,,Washington El- Waterford,,Racine,93.0,All Grades
,,Waterford Hi,,Racine,95.0,All Grades
,,Woodfield El,,Racine,93.0,All Grades
,,Prairie Sch,,Racine,95.0,All Grades
,,Ithaca El,,Richland,85.0,All Grades
,,Ithaca Hi,,Richland,95.0,All Grades
,,Ithaca Mid,,Richland,91.0,All Grades
,,PARTNER Charter School,,Richland,95.0,All Grades
,,Richland Center Hi,,Richland,95.0,All Grades
,,Richland Center Intermed Sch,,Richland,93.0,All Grades
,,Richland Center Primary Sch,,Richland,83.0,All Grades
,,Saint Mary of the Assumption,,Richland,70.0,All Grades
,,Aldrich Intermediate,,Rock,95.0,All Grades
,,Beloit Early Learning,,Rock,95.0,All Grades
,,Beloit Learning Acad,,Rock,95.0,All Grades
,,Converse El,,Rock,94.0,All Grades
,,Fruzen Intermediate,,Rock,95.0,All Grades
,,Garden Prairie Intermed Sch,,Rock,94.0,All Grades
,,Gaston El,,Rock,93.0,All Grades
,,Hackett El,,Rock,93.0,All Grades
,,Memorial Hi- Beloit,,Rock,95.0,All Grades
,,Merrill El- Beloit,,Rock,90.0,All Grades
,,Our Lady of Assumption Gr Sch,,Rock,86.0,All Grades
,,Powers El,,Rock,85.0,All Grades
,,Robinson El- Beloit,,Rock,95.0,All Grades
,,Rock County Christian Sch,,Rock,83.0,All Grades
,,The Lincoln Academy,,Rock,95.0,All Grades
,,Todd El,,Rock,95.0,All Grades
,,Turner Hi,,Rock,95.0,All Grades
,,Turner Mid,,Rock,95.0,All Grades
,,Clinton El,,Rock,93.0,All Grades
,,Clinton Junior Hi,,Rock,95.0,All Grades
,,Clinton Senior Hi,,Rock,95.0,All Grades
,,Edgerton Community El,,Rock,94.0,All Grades
,,Edgerton Hi,,Rock,95.0,All Grades
,,Edgerton Mid,,Rock,95.0,All Grades
,,Yahara El- Edgerton,,Rock,92.0,All Grades
,,Evansville Hi,,Rock,95.0,All Grades
,,J C McKenna Mid,,Rock,95.0,All Grades
,,Levi Leonard El,,Rock,95.0,All Grades
,,T Robinson Intermediate Sch,,Rock,95.0,All Grades
,,Adams El,,Rock,87.0,All Grades
,,Consolidated El,,Rock,93.0,All Grades
,,Craig Hi,,Rock,95.0,All Grades
,,Edison Mid,,Rock,95.0,All Grades
,,Franklin Mid- Janesville,,Rock,93.0,All Grades
,,Harmony El,,Rock,94.0,All Grades
,,Harrison El,,Rock,94.0,All Grades
,,Jackson El- Janesville,,Rock,90.0,All Grades
,,Jefferson El- Janesville,,Rock,92.0,All Grades
,,Kennedy El- Janesville,,Rock,89.0,All Grades
,,Lincoln El- Janesville,,Rock,88.0,All Grades
,,Madison El- Janesville,,Rock,92.0,All Grades
,,Marshall Mid- Janesville,,Rock,95.0,All Grades
,,Monroe El- Janesville,,Rock,90.0,All Grades
,,Oakhill Christian Sch,,Rock,61.0,All Grades
,,P4J,,Rock,94.0,All Grades
,,Parker Hi,,Rock,95.0,All Grades
,,Rock Co Chr Sch-Janesville,,Rock,57.0,All Grades
,,Rock Prairie Montessori Inc,,Rock,91.0,All Grades
,,Rock River Charter Sch,,Rock,92.0,All Grades
,,Rock University Hi,,Rock,93.0,All Grades
,,Roosevelt El- Janesville,,Rock,95.0,All Grades
,,Saint John Vianney Cath Sch- Janesville,,Rock,94.0,All Grades
,,Saint Mary Grade Sch- Janesville,,Rock,46.0,All Grades
,,Saint Matthews Lutheran Sch- Janesville,,Rock,86.0,All Grades
,,Saint Paul's Lutheran School- Janesville,,Rock,93.0,All Grades
,,Saint William Grade Sch,,Rock,94.0,All Grades
,,Van Buren El,,Rock,89.0,All Grades
,,WCBVI,,Rock,78.0,All Grades
,,Washington El- Janesville,,Rock,92.0,All Grades
,,Wilson El- Janesville,,Rock,85.0,All Grades
,,East El- Milton,,Rock,95.0,All Grades
,,Milton Hi,,Rock,95.0,All Grades
,,Milton Mid,,Rock,95.0,All Grades
,,Northside Intermediate,,Rock,95.0,All Grades
,,West El- Milton,,Rock,93.0,All Grades
,,Parkview El- Orfordville,,Rock,94.0,All Grades
,,Parkview Hi,,Rock,95.0,All Grades
,,Parkview Jr,,Rock,95.0,All Grades
,,Bruce El- Bruce,,Rusk,92.0,All Grades
,,Bruce Hi,,Rusk,95.0,All Grades
,,Bruce Mid,,Rusk,95.0,All Grades
,,Ladysmith El,,Rusk,94.0,All Grades
,,Ladysmith Hi,,Rusk,95.0,All Grades
,,Ladysmith Mid,,Rusk,95.0,All Grades
,,North Cedar Acad,,Rusk,72.0,All Grades
,,Our Lady of Sorrows Grade Sch,,Rusk,79.0,All Grades
,,Flambeau El,,Rusk,92.0,All Grades
,,Flambeau Hi,,Rusk,95.0,All Grades
,,Flambeau Mid,,Rusk,95.0,All Grades
,,Baldwin-Woodville Hi,,Saint Croix,95.0,All Grades
,,Greenfield El,,Saint Croix,90.0,All Grades
,,Glenwood City El,,Saint Croix,89.0,All Grades
,,Glenwood City Hi,,Saint Croix,91.0,All Grades
,,Glenwood City Mid,,Saint Croix,95.0,All Grades
,,Saint Croix Central Hi,,Saint Croix,94.0,All Grades
,,Saint Croix Central Mid,,Saint Croix,93.0,All Grades
,,Houlton El,,Saint Croix,94.0,All Grades
,,Hudson Hi,,Saint Croix,94.0,All Grades
,,Hudson Mid,,Saint Croix,95.0,All Grades
,,Hudson Prairie El,,Saint Croix,91.0,All Grades
,,North Hudson El,,Saint Croix,91.0,All Grades
,,River Crest El,,Saint Croix,90.0,All Grades
,,Rock El,,Saint Croix,88.0,All Grades
,,Saint Patrick Catholic Sch- Hudson,,Saint Croix,84.0,All Grades
,,Trinity Acad,,Saint Croix,80.0,All Grades
,,Willow River El,,Saint Croix,85.0,All Grades
,,NR4Kids,,Saint Croix,91.0,All Grades
,,New Richmond Hi,,Saint Croix,95.0,All Grades
,,New Richmond Hillside El,,Saint Croix,90.0,All Grades
,,New Richmond Mid,,Saint Croix,94.0,All Grades
,,New Richmond Paperjack El,,Saint Croix,93.0,All Grades
,,New Richmond Starr El,,Saint Croix,90.0,All Grades
,,Saint Marys Sch- New Richmond,,Saint Croix,74.0,All Grades
,,Saint Bridget Parish Sch,,Saint Croix,71.0,All Grades
,,Saint Croix Central El,,Saint Croix,85.0,All Grades
,,Saint Anne Grade Sch- Somerset,,Saint Croix,78.0,All Grades
,,Somerset El,,Saint Croix,90.0,All Grades
,,Somerset Hi,,Saint Croix,94.0,All Grades
,,Somerset Mid,,Saint Croix,94.0,All Grades
,,Viking Mid,,Saint Croix,95.0,All Grades
,,Al Behrman El,,Sauk,91.0,All Grades
,,BELC,,Sauk,82.0,All Grades
,,BELC--Renewal Head Start,,Sauk,90.0,All Grades
,,Baraboo Hi,,Sauk,95.0,All Grades
,,Community Christian Sch,,Sauk,55.0,All Grades
,,East El- Baraboo,,Sauk,92.0,All Grades
,,Jack Young Mid,,Sauk,95.0,All Grades
,,Saint John's Lutheran Sch- Baraboo,,Sauk,88.0,All Grades
,,Saint Joseph Sch- Baraboo,,Sauk,87.0,All Grades
,,West El-KG Ctr,,Sauk,92.0,All Grades
,,Willson El,,Sauk,90.0,All Grades
,,Weston El- Cazenovia,,Sauk,91.0,All Grades
,,Weston Jr High Sch,,Sauk,95.0,All Grades
,,Weston Sr High Sch,,Sauk,95.0,All Grades
,,Lake Delton El,,Sauk,95.0,All Grades
,,Merrimac Community,,Sauk,88.0,All Grades
,,North Freedom El,,Sauk,93.0,All Grades
,,Saint Luke Grade Sch- Plain,,Sauk,82.0,All Grades
,,Bridges El,,Sauk,95.0,All Grades
,,Grand Avenue El,,Sauk,95.0,All Grades
,,Sauk Prairie Hi,,Sauk,95.0,All Grades
,,Tower Rock El,,Sauk,89.0,All Grades
,,4K Community-Based,,Sauk,88.0,All Grades
,,Pineview El,,Sauk,90.0,All Grades
,,Prairie Ridge Intermediate,,Sauk,92.0,All Grades
,,Reedsburg Area Hi,,Sauk,95.0,All Grades
,,Sacred Heart Grade Sch- Reedsburg,,Sauk,95.0,All Grades
,,Saint Peters Lutheran School- Reedsburg,,Sauk,93.0,All Grades
,,Webb Mid,,Sauk,94.0,All Grades
,,West Side El- Reedsburg,,Sauk,86.0,All Grades
,,Saint Aloysius Grade Sch,,Sauk,73.0,All Grades
,,Sauk Prairie Mid,,Sauk,95.0,All Grades
,,Shoreless Lake Sch Wisconsin,,Sauk,80.0,All Grades
,,River Valley El,,Sauk,94.0,All Grades
,,River Valley Hi,,Sauk,95.0,All Grades
,,River Valley Mid,,Sauk,95.0,All Grades
,,Saint John the Evangelist Sch- Spring Green,,Sauk,90.0,All Grades
,,Spring Hill El,,Sauk,87.0,All Grades
,,Trinity Lutheran Sch- Wisconsin Dells,,Sauk,81.0,All Grades
,,Wisconsin Dells Hi,,Sauk,93.0,All Grades
,,Wisconsin Dells Mid Sch,,Sauk,91.0,All Grades
,,Hayward Hi,,Sawyer,95.0,All Grades
,,Hayward Intermediate,,Sawyer,93.0,All Grades
,,Hayward Mid,,Sawyer,95.0,All Grades
,,Hayward Pri,,Sawyer,88.0,All Grades
,,Northern Lights Christian Acad,,Sawyer,59.0,All Grades
,,Northern Waters Environmental,,Sawyer,95.0,All Grades
,,Northwoods Mennonite Sch,,Sawyer,48.0,All Grades
,,Trinitas Classical Academy,,Sawyer,43.0,All Grades
,,Winter El,,Sawyer,87.0,All Grades
,,Winter Hi,,Sawyer,85.0,All Grades
,,Winter Mid,,Sawyer,78.0,All Grades
,,Birnamwood El,,Shawano,95.0,All Grades
,,Bonduel El,,Shawano,92.0,All Grades
,,Bonduel Hi,,Shawano,95.0,All Grades
,,Bonduel Mid,,Shawano,95.0,All Grades
,,Deer View Amish Sch,,Shawano,19.0,All Grades
,,Saint Paul Lutheran School- Bonduel,,Shawano,88.0,All Grades
,,Tracy Corners Parochial School,,Shawano,10.0,All Grades
,,Bowler El,,Shawano,95.0,All Grades
,,Bowler Hi,,Shawano,95.0,All Grades
,,Gresham El,,Shawano,85.0,All Grades
,,Gresham Hi,,Shawano,95.0,All Grades
,,Shepherds Watch Christian Acad,,Shawano,56.0,All Grades
,,Brener El,,Shawano,95.0,All Grades
,,Hillcrest Primary Sch,,Shawano,91.0,All Grades
,,Hillview Amish,,Shawano,36.0,All Grades
,,LEADS Primary Charter Sch,,Shawano,95.0,All Grades
,,Sacred Heart Catholic Sch,,Shawano,88.0,All Grades
,,Saint James Lutheran School,,Shawano,93.0,All Grades
,,Shawano Community Mid,,Shawano,95.0,All Grades
,,Shawano Hi,,Shawano,95.0,All Grades
,,Wolf River Lutheran High Sch,,Shawano,69.0,All Grades
,,Tigerton El,,Shawano,95.0,All Grades
,,Tigerton Hi,,Shawano,95.0,All Grades
,,Visions Sch/Homme Youth/Family,,Shawano,95.0,All Grades
,,Wittenberg El,,Shawano,94.0,All Grades
,,Wittenberg-Birnamwood Hi,,Shawano,95.0,All Grades
,,Cedar Grove-Belgium El,,Sheboygan,90.0,All Grades
,,Cedar Grove-Belgium Hi,,Sheboygan,95.0,All Grades
,,Cedar Grove-Belgium Mid,,Sheboygan,95.0,All Grades
,,Rocket Academy,,Sheboygan,95.0,All Grades
,,Cleveland El,,Sheboygan,86.0,All Grades
,,Elkhart Lake El/Mid,,Sheboygan,92.0,All Grades
,,Elkhart Lake Hi,,Sheboygan,94.0,All Grades
